scope,tag_basis,task,outcome,term,term_family,reference_groups,effect,standard_error_clustered,ci95_low,ci95_high,p_value,p_value_holm_focal
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"tag_H:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.06932457300269643,0.007744100424305671,0.05414031943711076,0.0845088265682821,5.972648740833971e-19,7.167178489000765e-18
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,tag_I,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.03673782344889963,0.009165286596312782,-0.054708669390267264,-0.018766977507531996,6.262118585419723e-05,0.00031310592927098616
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"tag_I:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.13506656794089547,0.009032366598640327,-0.15277679084820986,-0.11735634503358108,7.954070295374393e-49,1.193110544306159e-47
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"tag_I:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.07775770881883667,0.011148552767884205,0.05589817151408337,0.09961724612358998,3.75189949093712e-12,3.001519592749696e-11
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"tag_I:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.07169360393830822,0.0059232812791808025,-0.08330768432924426,-0.06007952354737218,5.796053787965617e-33,8.114475303151864e-32
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"tag_I:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.00773028031956452,0.007445523130237073,-0.022329098121967858,0.006868537482838817,0.29923906621410734,0.4634705221486659
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,tag_R,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.04012384354520159,0.0082414781149751,-0.056283330973882106,-0.023964356116521073,1.1822195321637003e-06,7.093317192982202e-06
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"tag_R:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.06479677191281413,0.007399551172626675,-0.07930545014793193,-0.05028809367769633,3.283751061908003e-18,3.283751061908003e-17
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"tag_R:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.0370808193204775,0.010483039481650363,0.016526187935813272,0.05763545070514173,0.00041045957726201966,0.001231378731786059
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"tag_R:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.05383419883410669,0.006111560605954904,-0.06581744812552895,-0.041850949542684444,2.0967002931207183e-18,2.3063703224327903e-17
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"tag_R:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.08635092852906778,0.007430576326360343,-0.1009204393690579,-0.07178141768907767,1.4303933969130676e-30,1.859511415986988e-29
exclude_confirmed_defective_ar,any,OEQA,answer_f1,Intercept,adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.5145037007346431,0.013198792114824913,0.48862415433801654,0.5403832471312697,1.595635435869823e-269,
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.08469212605703348,0.005803722961148874,-0.09607178234221103,-0.07331246977185593,1.1736591069896998e-46,
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.05908292845083635,0.005145975989216251,-0.0691729066253744,-0.04899295027629829,6.780357495743484e-30,
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"C(representation, Treatment(reference=""NL""))[T.AR]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.16359157433137642,0.010995105282415483,0.14203290935532453,0.1851502393074283,2.2661441026107464e-48,
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"C(representation, Treatment(reference=""NL""))[T.FS]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.3586342876040966,0.012140669039749532,0.3348294572100046,0.3824391179981886,1.163542200670315e-168,
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"C(dataset, Treatment(reference=""FamilyOWL""))[T.OWL2Bench]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.10265192422442553,0.010380118253082986,0.08229909575375034,0.12300475269510071,1.023172680426729e-22,
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"C(dataset, Treatment(reference=""FamilyOWL""))[T.Pizza100]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.009766454761933777,0.01848424945507574,-0.026476558024225095,0.04600946754809265,0.5972840005301739,
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"C(dataset, Treatment(reference=""FamilyOWL""))[T.Pizza250]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.0029683236017994234,0.017713924646441767,-0.03176427395453523,0.03770092115813408,0.866932756784202,
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"C(hop, Treatment(reference=""1hop""))[T.2hop]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.17546519524073423,0.007847898458028505,-0.19085297091699785,-0.1600774195644706,1.4074545325238157e-102,
exclude_confirmed_defective_ar,any,OEQA,answer_f1,tag_H,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.2952082540586109,0.014375136066132546,-0.32339431817302644,-0.26702218994419535,8.007118414003237e-88,1.1209965779604532e-86
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"tag_H:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.11083853437413141,0.013982340244197389,-0.13825442364150514,-0.08342264510675768,3.1317538515724784e-15,2.5054030812579827e-14
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"tag_H:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.0037843865229335626,0.01693767485457862,-0.02942617838608558,0.03699495143195271,0.823215910429971,1.0
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"tag_H:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.11678787290511122,0.009430795008518976,0.09829643104764707,0.13527931476257538,2.1656815725303847e-34,1.949113415277346e-33
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"tag_H:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.12601270158110772,0.007914585367494795,0.11049416947254587,0.14153123368966958,7.272701830726243e-55,8.727242196871492e-54
exclude_confirmed_defective_ar,any,OEQA,answer_f1,tag_I,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.05238950477159943,0.01682178220377915,-0.0853728330359847,-0.019406176507214164,0.0018605971466237649,0.009302985733118824
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"tag_I:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.32602323820489665,0.016841702483414833,-0.3590456251798503,-0.293000851229943,8.708627346908529e-79,1.1321215550981087e-77
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"tag_I:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.05403266079186364,0.01915929935739042,0.016466043154972347,0.09159927842875493,0.004831048879272543,0.01932419551709017
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"tag_I:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.016967953892397372,0.009177309902927413,-0.03496237454565282,0.0010264667608580781,0.06456968583901299,0.19370905751703896
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"tag_I:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.03942331678744719,0.0077572761682939565,0.024213228867104773,0.05463340470778961,3.9603383762831245e-07,2.3762030257698747e-06
exclude_confirmed_defective_ar,any,OEQA,answer_f1,tag_R,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.10833446380454446,0.014213572457439084,-0.1362037418925711,-0.08046518571651784,3.326463131414323e-14,2.328524191990026e-13
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"tag_R:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.171887912878296,0.011620002971530196,-0.1946718466969736,-0.1491039790596184,7.499177085686564e-48,8.24909479425522e-47
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"tag_R:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.5305426319785005,0.01285046486847757,-0.5557391953373891,-0.5053460686196118,1.0171142202567326e-295,1.5256713303850989e-294
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"tag_R:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.00039145227273713835,0.007381892651863053,-0.014082601998049515,0.014865506543523792,0.9577125427237834,1.0
exclude_confirmed_defective_ar,any,OEQA,answer_f1,"tag_R:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.09176455804338407,0.006448785074901912,-0.10440902058934265,-0.07912009549742549,1.6033957059986137e-44,1.6033957059986137e-43
exclude_confirmed_defective_ar,any,OEQA,answer_f1,gold_answer_set_size_centered,adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.003590751281503765,0.0028401405149707094,-0.0019780574087676947,0.009159559971775224,0.2062249445297484,
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,Intercept,adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.44766832241932003,0.01335048436677787,0.4214913452700706,0.47384529956856947,8.675056289404111e-210,
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.09395597181791382,0.0057615016691126225,-0.10525284265752394,-0.0826591009783037,2.3186210881846617e-57,
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.0823856221395064,0.005467389338507012,-0.09310581189803649,-0.07166543238097631,1.5862611528193451e-49,
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"C(representation, Treatment(reference=""NL""))[T.AR]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.18059844236248485,0.011595209630458337,0.15786312211503517,0.20333376260993452,1.14553914552059e-52,
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"C(representation, Treatment(reference=""NL""))[T.FS]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.39330169664632925,0.012901470484381793,0.3680051239690274,0.4185982693236311,3.71967050173424e-178,
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"C(dataset, Treatment(reference=""FamilyOWL""))[T.OWL2Bench]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.1093271246744055,0.011136914301155465,0.08749040750630346,0.13116384184250754,2.0611925923700375e-22,
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"C(dataset, Treatment(reference=""FamilyOWL""))[T.Pizza100]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.04747913911960144,0.017534214181569283,0.013098909058198611,0.08185936918100428,0.006811315383234955,
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"C(dataset, Treatment(reference=""FamilyOWL""))[T.Pizza250]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.022266947855225736,0.015525315098537005,-0.00817433108298455,0.05270822679343602,0.15160896257628606,
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"C(hop, Treatment(reference=""1hop""))[T.2hop]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.1871855205708385,0.008064031299656962,-0.20299707895798186,-0.17137396218369516,8.398180510190575e-110,
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,tag_H,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.29719830965010263,0.013652293691273503,-0.32396705976980794,-0.2704295595303973,1.0438003769766559e-97,1.4613205277673182e-96
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"tag_H:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.11029156746121606,0.014022514337389762,-0.13778622812673513,-0.08279690679569698,5.08590778641779e-15,4.577317007776011e-14
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"tag_H:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.014997047265368338,0.01711945811740944,-0.01856994937949702,0.048564043910233695,0.38108705637810525,1.0
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"tag_H:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.1167139962647307,0.009551949591156897,0.09798500042389709,0.13544299210556432,1.511592155816683e-33,1.511592155816683e-32
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"tag_H:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.12606096872133754,0.008533402172181494,0.1093290908710912,0.1427928465715839,9.859731113785902e-48,1.0845704225164492e-46
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,tag_I,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.06627649840972465,0.016546132441927233,-0.09871934609535656,-0.03383365072409274,6.336573802905513e-05,0.0003168286901452757
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"tag_I:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.32202511910592235,0.017302382290048948,-0.35595078452681694,-0.28809945368502776,2.8347174450600934e-73,3.685132678578121e-72
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"tag_I:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.056809973128211906,0.019609127500582895,0.018361354456606048,0.09525859179981777,0.003793208802292746,0.015172835209170983
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"tag_I:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.03801198896031999,0.0092173486796505,-0.056084915689802325,-0.019939062230837648,3.8246984255668795e-05,0.00022948190553401276
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"tag_I:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.006343078080291064,0.008869591330064342,-0.011047983037164984,0.02373413919774711,0.4745724411868115,1.0
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,tag_R,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.2100861219799395,0.012135785917941799,-0.23388137778748722,-0.1862908661723918,4.389991361197272e-64,5.267989633436726e-63
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"tag_R:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.06260774230155151,0.010532603065587972,-0.08325955553883813,-0.0419559290642649,3.096692986142366e-09,2.1676850902996564e-08
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"tag_R:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.44480348319970564,0.010578211635125527,-0.46554472349070763,-0.42406224290870365,1.7335189083188621e-304,2.6002783624782932e-303
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"tag_R:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.05068207177887916,0.0066306981236224655,0.03768092301924596,0.06368322053851236,2.8210835407336812e-14,2.256866832586945e-13
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,"tag_R:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.005723639704814801,0.006333150356438847,-0.006694091937626899,0.0181413713472565,0.36619557053540286,1.0
exclude_confirmed_defective_ar,any,OEQA,answer_exact_match,gold_answer_set_size_centered,adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.0006374917222914218,0.0008134577671249895,-0.0022324799487035848,0.0009574965041207412,0.4332886369442188,
