semantic_key,dataset,hop,task_type,classification,nl_question_byte_identical,nl_context_byte_identical,fs_query_byte_identical,fs_context_byte_identical,gold_answer_byte_identical
sem-v1.1-105edb53d888cd49ec3b4249d007c344ebd8ca2223858da571797da381c3716f,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-10651769413491bdbaa49a33de8bd75a926c4a3fa57baa46d3ea03a6c349103f,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-107135b55ffee926b5b66458f7d3656be40bbcff1817ed9593aff2c8281a99cf,Family,1hop,BQA,retained,True,True,True,True,True
sem-v1.1-107d7a66c182590b2914d98f853fb706d5a19d73be0162dc9af58b1e14fc7202,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-10a0a87173e4d05259dda08f0477905dad139fb35b324891d6eccc8504956f71,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-10aeed7d760ad477fee156c62088866769c2269d4b5d662e0d202109effed589,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-10c5dfadc6938ff9f93cffdb98139fce213713b24981cfde4d0b278a26f23db7,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-10f6f0ae443cca21a18939e849bc8874d2b6026e9404a476871c77c9cc8c4b50,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-10ff4d458a02f5588dc40fbe0835eca21254069b2ee8b44ca700f722539b7f52,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-1101f0dbe272a29dcc5cef0ec0a62b0ad38736b7863758e07bcfe48f166c7f72,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-111bb92061c07579ca76e3bbd9d15cd600ccb3860adfbbff6c794e6e1028fc3b,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1125b6076d435d182ca85c39d34b1d9893deeef234a6ce50a213a7d37b7cafcc,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-112d0a4d05b062ddcc28515847dfe6c33cdae499c6545a0b49cf02b7b9a7a7df,Family,1hop,OEQA,retained,True,True,True,True,True
sem-v1.1-11656be9404eef23fda9d7520d1bd333f49c6a1290c3e76015ef2b5bd539fe04,Family,1hop,OEQA,retained,True,True,True,True,True
sem-v1.1-118b30662492570f681116596b4d947e83f4888baf41b93be45ba2edd701b181,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-11b8972dbbdada84a6603a515a0e0abc1e9f10e99904f48b36c546789c655b18,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-11be2dbed10c7b99c880da09b18c9aea8807e804397d8f56cd3f8656aba64486,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-11c45316aa3431adc2ab3c6d51b10c91f2e6277c7cbd2d6a112d93577448efa8,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-11c657db198b87f24063214297d0c11238377eac193b27fb011d257babb25e86,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-11d14421e734589e7113d7405472428d65767bd94f70a947d0792ec2dd97eab2,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-11ed4bddb3375aaaf15c35b5d86e795e71b7651d0a7afb606a867c63a1087aea,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-11edcb44882addaa025d5b19458f7fd3e906786a8ae7513ec9f6853c53252a45,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1229f856bb9f9d2ca9c5a23df283bf07283c9353d38201e263afaf04da235bfd,Family,1hop,BQA,retained,True,True,True,True,True
sem-v1.1-124b402e542f0d093e4fd735e0e679137981c2722beee3adecd04a3fecb202f2,Family,1hop,BQA,retained,True,True,True,True,True
sem-v1.1-125286ce5af9f03c4083276f1ffb5e90ebfc250b2218843ef435b715174174dc,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-125f949751cb3658cbf1cf4e3c325933b7899c2d7fa96ae43b3100b55689f5ad,Family,1hop,BQA,retained,True,True,True,True,True
sem-v1.1-12854ffcb2cae805c204ee87c6aa6cfbfb0e1a1366e7303959a7bbffa46b814f,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-12865cf7865f0006bf19f0c74bf56e8b85c43108ccaba6ae7b6500e0031c6d07,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-129f34da00834e4137fecdc300e26b74dc9d7d530fb131877ea0a069acfcf050,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-12a7ffad927de41835c0cef99f60a4efa77c25f912785f90406e881ccc566fbf,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-12c761564c982d9c6ad4a024db247a54ae64d7da6ed99dca808e5d51c152197a,Family,1hop,BQA,retained,True,True,True,True,True
sem-v1.1-12cac4c943f418a13c59ce2a4ec4c2b79dac99b6515818bbb63e514798f8e517,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-12f30ca9483d08235685441e1b2924ba8968cd3038929bb06919513d1b48a84d,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-130ccd4422dfc0441169175f1cbbd3fe55c1e4db1da5a687fa6884d82e7009a2,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-133aa4218ebbf72b680973db76a5acd62dee51ab10f320ff1a72f79b08d51453,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-134429e6edd1c0e47f26bcbbd38b0044731c0e23dd10280e7de0015c22361087,Family,1hop,BQA,retained,True,True,True,True,True
sem-v1.1-134e147f9f3b8816d2af41294716d903a963821396c1f94466125d7264ca1f1d,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-135fad2292310e73bcc12b221fe9fcbffd1a805b2aba66543bd6679dc7f8c1e1,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1365942ca602b3d87ad7822e053be21105a971716af42f017f323c10480b9fe8,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1377db2813b9b57a6d98d6bdc594a01f611ea257da287bb258576fd5f78450f7,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-137a838fc636aa53ea459ef603180ce9e520ed4d371a172e39ae1df09a631a83,Family,1hop,BQA,retained,True,True,True,True,True
sem-v1.1-13823d1bfbf6fba68e23ce40babd394b99e23a3ae034327412567fa73eb3409c,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-138ca9f4a5df9466bce799f8225e9f63c50a7bf1ce7afd87d8d016a1a134aaa2,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-13af45fe9d65a1c03f0c86792e22a26b482f5549937b20a4ca59dac8995fcbbf,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-13b5c48fdec8ff13ae365cb596f2739c4fd1b3bbc95e7b909b1d3f3051010245,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-13b9f167ba0aa60c70f62a774e7920b55a0afb088e1e64128511472e3b9cf5e0,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-13d904ce451e6c8e3bda736d08a3daac5748582c064a635fa4fe10cef5a77196,Family,1hop,OEQA,retained,True,True,True,True,True
sem-v1.1-13e84fb5b0f1517b3f75ac10d20fd3d74c7cf152659b53ff2a94e8ab0be0a53b,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-13fd494bdfc379297b52d7f42108491228012ab1783c84ce3326a804f1f788a0,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-140296f495bfdf83f3cad5bc2ffe20c1a2fbe768adb0cc6d8e7374e998f820b0,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-140d8c23977539906fb3185099ea58ab5130c520979fef8a139557d475cc349e,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-140ddb8b62fb78a556ffcb3214e9f8b05b39ffe3e39425693df357421142a951,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-14343618560e4175f6ae59f54a2822b0178fc52ff2c1a2a3ab48ad407ed652fc,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-143500197a37d67920808c4897f4ab6307be32a442b411f794d1e626d01e894b,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-14355d02bfefda0a3a9e75dda2c82e5924ad787df33058fed6b9075f29211034,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-143ad9e5176ca104810c41418d736efd71e8138804afb96b317b58a2d98b894c,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-14453550a36f43c6550a7865b5ff18543d243c38fe674659467e1f8cc1c24bd8,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-147ba0307b7972d40cde558aab58bb7f855095397ca282606488edecef8fdf02,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-14894d101314009ede6c04189988ee0f493dc9827c189cc0f90548d39ef01137,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-148ae4244b9bac67fdeebe5570be25b9686abbd6c4bf9e0950d44422a3003b84,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-14a6a79be00956ab9bd90e9949f95c651836d29e998bf26dd79cbaeddcdf301c,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-14b21168711c8c3689d7348b749fe384522f454243f394e3d5f3f26920bbfbb7,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-14b896871e9952fe762eff424f5e5fd09ff049924f5539da1101ca24ca539312,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-14c1b884eab344953858964216917ce85e01129608421db548b71eb9097dac97,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-14d202875929086f56be5a558690059ee7dc560457285cca814f16d2d3aaa114,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-14f3e1cffe48cdf62d218559054e82013ba975451f2f92017c6a0356959afcc6,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-15022ccd3ae104adc14be1f40f408263622b0db26b7f3798a341b876a3879b08,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-1509ff18174c4079ed29bf3fac4ac0e4dd71b242ae347d2cfb40cdeb32569765,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1521f07c4a33367b588608d99c768b9d6ccaba260aa6a26b67f74948a3a7c6be,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-15314c264ecec98974ee4b8ed2019f1206e1f460475a1455785df870a8531a38,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-156e0ea0c999d1731dc9dc66a0c0ffaeae57233aa5c11751a719f4fe91a43c16,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-159f5fc9d52cc0aab1272b4c2a409f25ba104ea82d4b40dc2d78674e2c32a734,Family,1hop,BQA,retained,True,True,True,True,True
sem-v1.1-15d0a2538758918f73dced56c5a7f1d9aae54bdd5dc80788acef42a03a35134b,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-15dab5f524e329bf60c62f12096265d83b35b4349091c398828920235e613ec0,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-15db61a9c37d4e464e9abbd57ed2672f54d8163204ee294b3d1ff149061193e6,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-15fdf0528ad0daad16f46615d08cc72f1b86811c429a90e85c3a149d99d18702,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-16075a75c1229990c7aa25a6608b5e4dd2128599de4b38e9955f0de61f45e72f,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-1608c6cd798ebb7df023fb90db724c32187285e1a7ccbc3fe482bff94908081d,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1615643ec224fe720b7ce9c248dda8852b45aa582a85d1b005f6f95d2dd25d70,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-161b19a39a77f412cdc206fae79c773b45c6b86853a5a83ed5e1eab0c2c2b448,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-162d64ed70446214ecbafbc831953c68845f124babbb9a36ff3998d7e6c30f14,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-165ebe74f621aa3f0b00870a8450b4535172b2726f1803cadd5a5d0655d7dce3,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-166186cbfe692e69dee8d54630c11b9fd22e5752948b7f6fffee7997d263905f,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-168f641c9634e8a52900fc6ee68994d77a08c6c9fc68c892c50633fd79bdfe7e,Family,1hop,BQA,retained,True,True,True,True,True
sem-v1.1-16994dc44d64c70198f3235da1d321d277931e18598c0d06149f8d6e3c4bcb86,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-16c85dc169edd578c81c1f2d8861ea35a53e3a0be48a8e69e741b51a35b59be0,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-16d3706558bcb1571a18bfdbf4ce9c61e2f15b9002c0b21a3b2902c8bbb36116,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-16e4a6954154b22ab60e92e8ab6633bdfe95ad450879a2712adde07a96f2366f,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-170c1286d33fb39fd994b5d48f6cd0376ed9a27d7914460f9dc2c69a20c978b0,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-171b757be9754c117d75b7badfed45835507aa90d13bb6afef0e665b20555b73,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1737e5eb4be9bf9b4d38b57c06f0e08e901edc1ca3edd57f9e2cb75186f9ed97,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1742346b2f3b16afdcebc35ed5786da58d3094d217ed5c12f20202567b584af2,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1768177e417c33a8eeaaf36853ce710d632101f12ceefffb76373e799c67e315,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-1774d77d04b26e6b93e93e70030deb061ff03a3f19ae61469dec482ba4c86d42,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-177dbd1431144ae1b9f919ee02384f73c39d8a1ac0e2b100a6983313bd0ed707,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-17b1818c8ddcc776600af40f9ad565ee32cc93f7504cb0741ae453b2f84db38e,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-17c735083e91491eaa80fe98b5d111d26ce71281ba53c9283ad3a00b36fb3dcb,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-17da16cd4e1ee6b8ee19a1474ece8b829e929b2261c1ff6fdedafb82aaba1ec7,Family,1hop,OEQA,retained,True,True,True,True,True
sem-v1.1-181bc8c027eb2a4763a6b0b6af6fb01face0c426cf272a55bfe04f0f0c1e0a09,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-18504a62be3537afc88b121cc0e808e71cfb59e535aab75adc6d5f6a42434b98,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-185e4148b9eff3fcfc1755cd569c7991cc8f933c77f6f19d3edd08c68b06476d,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-186d8c61deb21e7651775b9cd440c994e3c68920f1cd6d7a3113adbe1babd48f,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1889e709e95d5d9249aa634cca7ba80e2fdc210076048f7585ac8b16a1dc232e,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-188cefcf7ed55917a7569c4f787bbcb47f73a393f0bc6b995dbe6f8c4e0c1850,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-18b1cf62ad133174ac6c5538bea349b023f03bc864c29dba4dc944e26083656b,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-18b5d4b9f6874cf101a6214a8dca07d2f34cb63708997fd43ed39de2dbca850e,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-18dea4a67c79cdc07250848bc432e707317665e9cc5187670df5cdc539d7aeca,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-18f2f61c7414a700ed12810d6054a7911a5e7aba31367f635a97e38a8ed54abd,Family,1hop,BQA,retained,True,True,True,True,True
sem-v1.1-18f8c707ff7ceca29ee4c9a09fae40227c7cb0e205d45dab21bb6a35731bfde8,Family,1hop,BQA,retained,True,True,True,True,True
sem-v1.1-18fa404dec0e8b24855fcd045f1261f594ce7bc754daef83e037f487931ec6b7,Family,1hop,BQA,retained,True,True,True,True,True
sem-v1.1-190fa37b59bf274bb7111970dbfa097e7c8c5ee4d508ce8cd4f5dda5305791b3,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-191dfe947443ac091350341a77bf0bddce625dbab9699eb10d1d162599def381,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-19680033e5e0421632f0f7c02eae57c1f2a94bec3805bbbec562525476b81a7a,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1974c40fc23ab79fe741fb51e6da2e6c5cdb33dc9f902a60256635c0d95068f4,Family,1hop,OEQA,retained,True,True,True,True,True
sem-v1.1-19757bcbd45a9d72f6123973dcf96bced224181b33cb1c0b7744f9fd659037b3,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1978589d3989a733888ddbadb34c4636db31f669e15c9965cc9e79d4c39b655c,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1981255eb165708a3ce74a652a31534616c94a8a30bf6b4b309de641e144f14d,Family,1hop,OEQA,retained,True,True,True,True,True
sem-v1.1-198c56cbc495e6d2ca470c4d23da8835e2bcb7707bf1297aabf4974fbb2bb537,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-19933a4a317408b5f40d74620bf16e6e2ecf1eddc2ac347f7eda75355e50be16,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-19a9f0f701d551419d7d2598df41fd9bea17539575e22e4fc8c61eff7f26b197,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-19a9faacf167e4f3bb691a5722faeab614dcc41807ba4baf8df03bdacf28f940,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-19db57136d5026f6250555a3a8b0892e641d94bb3b9d0dc8d7b8b8db8003fb88,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-19dddc8b6c8610b3ad403fcbb0e19f66ff5441f288e90edeccde3e42f23661a6,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1a0f38a93eb26c4e8c65ded926f33dbbf5b896be94fcfe257e3f0b6db6e7a998,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1a2b85714657fb60327c90ece33b3ac141589d9f8e0a2e1cbb6c9276dbd24b5b,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1a3aedb25013f90b1f661e62d4d3505e1becbe8c1fd73b0f28f74a6ae5a33c41,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1a3c20615beefdc82e6a36d8cfe2f39ffe399c5321595f1a0851cee6eb678286,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1a467da2313448a4e86a0ac5629f87856bf45915bfcef1e028818b54993b21ce,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-1a6df4d68477dcab9c2937d7a64f19c37a9e8712e717d66159ac017c64c6b051,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1a71ed48ba3a702ae4d0b58d03277cbd4c6f564dd2ea732b0ba9d49ba7bff92d,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-1a7b9e5adb6cf6bd1033b97a353ca113bfb960b2118c01eaea0d250e2a02a25a,Family,1hop,BQA,retained,True,True,True,True,True
sem-v1.1-1a88e408382d14e41065f9796133b4dc12f13e90f201a4c006e9f280550d8acb,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1a9e55133d8c4db4977f3efca54bb78f2a900063135686dc5db78f1ce02bd41d,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-1aaf4a8abad2b76a10860689b507dc496ca49611957327b07bb4a77f1a07174b,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-1ab4bd9fd7d30d9316434529e39086c7254edde4339829e003e73c6d2b685e59,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1ab96eac2fb2d8fd2bc74afe94a0db432a7f249af8608b73065dc584598d4f95,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-1ac5ce740fae6bb6c65747e3314a1a7355a139019966ee9a0cb6aeef7d9f0dcd,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-1ad5d61265b428a48684597479fcb78a67df24d9281abd71e2c3e434203556a3,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-1ad7c299be1f9ce075fb5415c7e59b987fe51f2f1a577e574874c79f9639f99c,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1ae28aeff618d97bcd5b1cb6495fc1dfc8379cbde8c9f00d148aafa3bf209378,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1af59bcc8cb8761bc877ce535db21aa2f3d2c91ed84b81ec6703a4735293cd2c,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1b026b4e576681ddd64710b2e406936eaa6b7c0b8cce546767afa9f96f10ed3a,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1b0be75ebc2910d69551131c302b317ab75a1f2c6a53665146cbaf73f91965a0,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1b0f5588789df883962ba185636bb5f14c35f4893bb264bbe4630221aa53eed6,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1b10b965d8c69073f7fdc3fa4ebea31820598086cc2f2ed59e20ca71668331c5,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-1b42b641a2a99374c1ee330db948ef5ac2adfb45e884614ca12d11db30f6cd9e,Family,1hop,OEQA,retained,True,True,True,True,True
sem-v1.1-1b553a3a319c96d6767c1e7e87570233b3e8013c6e820da635047d5ae8e3f40e,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1b79481da03a9f5495f00e95fa9a1e9c94968de1f09448bd2cd8cdd46bdeda9f,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1b7e99d935ab4b92e11093da46cc281bff0a345e6052ff4a2a7a015a86ca63ed,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1b8ad4c9a8ef293c5571167d9b95d8342e50448e39703efb2defc08c2002243a,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1b8bf4a3b41a7c3c1dec2f4a338d10efd17956b7d0040478edd351cd6bc7a20c,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-1b8ccf29c1212a9faa1a92c152ce107618bb8254cf7ae2a10cfc0abb0462ba19,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1ba05b5f259fa87e28f242f248f2741b4d3e5a6ea68bc1afa99d18f94c09a6a9,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-1ba61d167ba58f24b82e9f0f032d15d28fe235340505d5c7a4bf09cc21073e80,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1bf7c06ff3a8f8d122267392babd770c2a67eb507d37de5bab448b5df37195f8,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1bfcef7e054a65d392d1769b7dc8e71cc830f96fe1673544fcb33cc7b46cea50,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1c0eeeafb848934b66a46b3e5a193cda416c06f27203038464a21cdc249bb058,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-1c15afcaa4955a3a59cf0242bb12f91efbac36295a08c8c7d1482fa61f2748e1,Family,1hop,BQA,retained,True,True,True,True,True
sem-v1.1-1c355c6a2200c2c038e61aee365ccf6dcceee8f2658698f0516aa6377fa31ee3,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1c356277eef8ab6a180447de967eaa58aa72550b5a4df63bad050453f33fafea,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1c6e1a2d0d00a1d2f8d8915619a72b29075f2288da693e24e801acac4561114b,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1c79de4008ceac9b17fd1571b66d72f53e13e60a27544fe2598aa38c169eb466,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-1c7a520b3ef90fe22beedeece83791ce7681be6d95436e33c68b07ee15df9228,Family,1hop,BQA,new,False,False,False,False,False
sem-v1.1-1c82794b12d63f3d559fd7e7b56aa198268ec8f2edfa500283f7a43b0d1f30ec,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-1c9251354e3c10d59d9261b99efc06b3f293e0a291861cd225307cc4ec91da8b,Family,1hop,OEQA,retained,True,True,True,True,True
sem-v1.1-1c96ff43624871e13fc69e6a933668ba1fa85568bbeb438d154eb6e51e172287,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1cad9a2661a718b8193a19465a06120022eb703503b2b7790892c91f00926b08,Family,1hop,OEQA,new,False,False,False,False,False
sem-v1.1-1cb0538f1322ffe6a1f168116b3ae6927cdf747f589cec07a57e9aea7f149d86,Family,1hop,BQA,removed,False,False,False,False,False
sem-v1.1-1ccee0af202bff98e57a264ec5314d64d1604524cd26fe93a3d851f9f74576c9,Family,1hop,OEQA,removed,False,False,False,False,False
sem-v1.1-1cd609ea2ae6055baf7c2a7e8b609d8e5202d04a6a4f8247979c5cf869b68093,Family,1hop,BQA,new,False,False,False,False,False
