task_id,representation,model,input_hash,source_path,source_file_sha256,source_legacy_task_id,source_response_column,response_sha256,parsed_answer,parsed_confidence,parse_status,provenance_status
45,FS,GPT-5 mini,f23d3f6d62aca6cbf71490ba50afacccf7916503a283f559f9c106b9e28a1d4a,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,f25b61dfe97e660e91976d7e820a774492e352796a3b8a66047d2e2cfb713f2f,1hop-Thing_arthur_steward_1861_arthur_steward_1861-arthur_steward_1861-rdf:type-Ancestor-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
45,FS,Gemini 2.5 Flash-Lite,f23d3f6d62aca6cbf71490ba50afacccf7916503a283f559f9c106b9e28a1d4a,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_arthur_steward_1861_arthur_steward_1861-arthur_steward_1861-rdf:type-Ancestor-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
45,FS,Qwen3-30B-A3B-Instruct,f23d3f6d62aca6cbf71490ba50afacccf7916503a283f559f9c106b9e28a1d4a,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_arthur_steward_1861_arthur_steward_1861-arthur_steward_1861-rdf:type-Ancestor-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
51,NL,GPT-5 mini,9fb4486b9b29d909a3a5b89106f433157983f6b11cb1f2b218c8e00486ea6188,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,5a1e64044a89dd8856abb08c353053748687f46fb51a4f6e1ada99f78665edc6,1hop-Thing_benjamin_anthony_heath_2005_benjamin_anthony_heath_2005-benjamin_anthony_heath_2005-hasFather-ada_rachel_heath_1868-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
51,NL,Gemini 2.5 Flash-Lite,9fb4486b9b29d909a3a5b89106f433157983f6b11cb1f2b218c8e00486ea6188,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_benjamin_anthony_heath_2005_benjamin_anthony_heath_2005-benjamin_anthony_heath_2005-hasFather-ada_rachel_heath_1868-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
51,NL,Qwen3-30B-A3B-Instruct,9fb4486b9b29d909a3a5b89106f433157983f6b11cb1f2b218c8e00486ea6188,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_benjamin_anthony_heath_2005_benjamin_anthony_heath_2005-benjamin_anthony_heath_2005-hasFather-ada_rachel_heath_1868-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,3d8c33250ffc701277a46a858f5590e593ee3d7b33ae5d1d9d1c5328372c3407,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
51,FS,GPT-5 mini,b94ad6d8cd5e1bae33951a8ab88628d2fbcb232ebcfbdba7cfbbf210fa9ddb9d,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,f25b61dfe97e660e91976d7e820a774492e352796a3b8a66047d2e2cfb713f2f,1hop-Thing_benjamin_anthony_heath_2005_benjamin_anthony_heath_2005-benjamin_anthony_heath_2005-hasFather-ada_rachel_heath_1868-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
51,FS,Gemini 2.5 Flash-Lite,b94ad6d8cd5e1bae33951a8ab88628d2fbcb232ebcfbdba7cfbbf210fa9ddb9d,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_benjamin_anthony_heath_2005_benjamin_anthony_heath_2005-benjamin_anthony_heath_2005-hasFather-ada_rachel_heath_1868-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
51,FS,Qwen3-30B-A3B-Instruct,b94ad6d8cd5e1bae33951a8ab88628d2fbcb232ebcfbdba7cfbbf210fa9ddb9d,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_benjamin_anthony_heath_2005_benjamin_anthony_heath_2005-benjamin_anthony_heath_2005-hasFather-ada_rachel_heath_1868-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
52,NL,GPT-5 mini,22eaeec3d108443ffb244b2f90f06ff78fedb40e8dd6bc2cfc8532775ddcafa1,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,5a1e64044a89dd8856abb08c353053748687f46fb51a4f6e1ada99f78665edc6,1hop-Thing_benjamin_anthony_heath_2005_benjamin_anthony_heath_2005-benjamin_anthony_heath_2005-hasFather-nicholas_charles_heath_1964-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
52,NL,Gemini 2.5 Flash-Lite,22eaeec3d108443ffb244b2f90f06ff78fedb40e8dd6bc2cfc8532775ddcafa1,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_benjamin_anthony_heath_2005_benjamin_anthony_heath_2005-benjamin_anthony_heath_2005-hasFather-nicholas_charles_heath_1964-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
52,NL,Qwen3-30B-A3B-Instruct,22eaeec3d108443ffb244b2f90f06ff78fedb40e8dd6bc2cfc8532775ddcafa1,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_benjamin_anthony_heath_2005_benjamin_anthony_heath_2005-benjamin_anthony_heath_2005-hasFather-nicholas_charles_heath_1964-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
52,FS,GPT-5 mini,579d2fec6b9e7980fd8f3ffabcacccf81bb8a6375e94ba273f820d8c064df014,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,f25b61dfe97e660e91976d7e820a774492e352796a3b8a66047d2e2cfb713f2f,1hop-Thing_benjamin_anthony_heath_2005_benjamin_anthony_heath_2005-benjamin_anthony_heath_2005-hasFather-nicholas_charles_heath_1964-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
52,FS,Gemini 2.5 Flash-Lite,579d2fec6b9e7980fd8f3ffabcacccf81bb8a6375e94ba273f820d8c064df014,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_benjamin_anthony_heath_2005_benjamin_anthony_heath_2005-benjamin_anthony_heath_2005-hasFather-nicholas_charles_heath_1964-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
52,FS,Qwen3-30B-A3B-Instruct,579d2fec6b9e7980fd8f3ffabcacccf81bb8a6375e94ba273f820d8c064df014,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_benjamin_anthony_heath_2005_benjamin_anthony_heath_2005-benjamin_anthony_heath_2005-hasFather-nicholas_charles_heath_1964-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
55,NL,GPT-5 mini,7075077e9e709ab8a44adcc2f90c6e8a14d7b614331476eccf33ed3ed49d70d1,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,5a1e64044a89dd8856abb08c353053748687f46fb51a4f6e1ada99f78665edc6,1hop-Thing_benjamin_pierrepoint_1994_benjamin_pierrepoint_1994-benjamin_pierrepoint_1994-isBrotherOf-ada_rachel_heath_1868-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,cb880ee1d9fb262b47844041e897ab7471c7b788ad45552e0025fe2b313d7f3b,FALSE,0.9,requested_schema_conformant,exact model and exact evaluated input hash
55,NL,Gemini 2.5 Flash-Lite,7075077e9e709ab8a44adcc2f90c6e8a14d7b614331476eccf33ed3ed49d70d1,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_benjamin_pierrepoint_1994_benjamin_pierrepoint_1994-benjamin_pierrepoint_1994-isBrotherOf-ada_rachel_heath_1868-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
55,NL,Qwen3-30B-A3B-Instruct,7075077e9e709ab8a44adcc2f90c6e8a14d7b614331476eccf33ed3ed49d70d1,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_benjamin_pierrepoint_1994_benjamin_pierrepoint_1994-benjamin_pierrepoint_1994-isBrotherOf-ada_rachel_heath_1868-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,7eeb827fad386e54e5e37b38fc196bd477c93b6e45e55a3fb55b8766da5f276c,FALSE,0.95,requested_schema_conformant,exact model and exact evaluated input hash
55,FS,GPT-5 mini,43dc0a4796ea90fd62ce95854bd927b8ba948c8557cee1f49ab03b4a6b55ece8,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,f25b61dfe97e660e91976d7e820a774492e352796a3b8a66047d2e2cfb713f2f,1hop-Thing_benjamin_pierrepoint_1994_benjamin_pierrepoint_1994-benjamin_pierrepoint_1994-isBrotherOf-ada_rachel_heath_1868-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
55,FS,Gemini 2.5 Flash-Lite,43dc0a4796ea90fd62ce95854bd927b8ba948c8557cee1f49ab03b4a6b55ece8,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_benjamin_pierrepoint_1994_benjamin_pierrepoint_1994-benjamin_pierrepoint_1994-isBrotherOf-ada_rachel_heath_1868-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
55,FS,Qwen3-30B-A3B-Instruct,43dc0a4796ea90fd62ce95854bd927b8ba948c8557cee1f49ab03b4a6b55ece8,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_benjamin_pierrepoint_1994_benjamin_pierrepoint_1994-benjamin_pierrepoint_1994-isBrotherOf-ada_rachel_heath_1868-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
59,NL,GPT-5 mini,d8d2333f5003b8ffe0d4b9a17184296904b93d44a63964e0eac9f7d36ee7af5b,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,5a1e64044a89dd8856abb08c353053748687f46fb51a4f6e1ada99f78665edc6,1hop-Thing_bethia_burton_1821_bethia_burton_1821-bethia_burton_1821-hasSister-ada_rachel_heath_1868-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,3c7ee0cf300d458d023ea3cf5c3e35fe97d16ac3bb4802581e6304fd65c42a28,FALSE,0.9,requested_schema_conformant,exact model and exact evaluated input hash
59,NL,Gemini 2.5 Flash-Lite,d8d2333f5003b8ffe0d4b9a17184296904b93d44a63964e0eac9f7d36ee7af5b,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_bethia_burton_1821_bethia_burton_1821-bethia_burton_1821-hasSister-ada_rachel_heath_1868-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
59,NL,Qwen3-30B-A3B-Instruct,d8d2333f5003b8ffe0d4b9a17184296904b93d44a63964e0eac9f7d36ee7af5b,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_bethia_burton_1821_bethia_burton_1821-bethia_burton_1821-hasSister-ada_rachel_heath_1868-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
59,FS,GPT-5 mini,a9468d02e625df77cb77fa4e2d9453e73c6516a6023ad1483976941e07fbac09,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,f25b61dfe97e660e91976d7e820a774492e352796a3b8a66047d2e2cfb713f2f,1hop-Thing_bethia_burton_1821_bethia_burton_1821-bethia_burton_1821-hasSister-ada_rachel_heath_1868-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
59,FS,Gemini 2.5 Flash-Lite,a9468d02e625df77cb77fa4e2d9453e73c6516a6023ad1483976941e07fbac09,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_bethia_burton_1821_bethia_burton_1821-bethia_burton_1821-hasSister-ada_rachel_heath_1868-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
59,FS,Qwen3-30B-A3B-Instruct,a9468d02e625df77cb77fa4e2d9453e73c6516a6023ad1483976941e07fbac09,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_bethia_burton_1821_bethia_burton_1821-bethia_burton_1821-hasSister-ada_rachel_heath_1868-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
61,NL,GPT-5 mini,f83c077ecdb4df10fd690036c75e0a5ec1d12f80625bd4038d60194780b7065a,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,5a1e64044a89dd8856abb08c353053748687f46fb51a4f6e1ada99f78665edc6,1hop-Thing_betsy_ann_steward_1865_betsy_ann_steward_1865-betsy_ann_steward_1865-hasMother-ada_rachel_heath_1868-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
61,NL,Gemini 2.5 Flash-Lite,f83c077ecdb4df10fd690036c75e0a5ec1d12f80625bd4038d60194780b7065a,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_betsy_ann_steward_1865_betsy_ann_steward_1865-betsy_ann_steward_1865-hasMother-ada_rachel_heath_1868-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
61,NL,Qwen3-30B-A3B-Instruct,f83c077ecdb4df10fd690036c75e0a5ec1d12f80625bd4038d60194780b7065a,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_betsy_ann_steward_1865_betsy_ann_steward_1865-betsy_ann_steward_1865-hasMother-ada_rachel_heath_1868-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,7eeb827fad386e54e5e37b38fc196bd477c93b6e45e55a3fb55b8766da5f276c,FALSE,0.95,requested_schema_conformant,exact model and exact evaluated input hash
61,FS,GPT-5 mini,1c725327ae6ad1ef4b0e82408ca4e2defb33ece4463397837e561a55bf6944a5,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,f25b61dfe97e660e91976d7e820a774492e352796a3b8a66047d2e2cfb713f2f,1hop-Thing_betsy_ann_steward_1865_betsy_ann_steward_1865-betsy_ann_steward_1865-hasMother-ada_rachel_heath_1868-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
61,FS,Gemini 2.5 Flash-Lite,1c725327ae6ad1ef4b0e82408ca4e2defb33ece4463397837e561a55bf6944a5,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_betsy_ann_steward_1865_betsy_ann_steward_1865-betsy_ann_steward_1865-hasMother-ada_rachel_heath_1868-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
61,FS,Qwen3-30B-A3B-Instruct,1c725327ae6ad1ef4b0e82408ca4e2defb33ece4463397837e561a55bf6944a5,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_betsy_ann_steward_1865_betsy_ann_steward_1865-betsy_ann_steward_1865-hasMother-ada_rachel_heath_1868-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
77,NL,GPT-5 mini,686282fe928d43c4a50e25b6139c4913c056428bcc4fbd42716185d23fa4fbf6,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,5a1e64044a89dd8856abb08c353053748687f46fb51a4f6e1ada99f78665edc6,1hop-Thing_caroline_martha_bright_1864_caroline_martha_bright_1864-caroline_martha_bright_1864-isSisterOf-ada_rachel_heath_1868-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,f396da0d4cc682f3669cf1d70112418cd53f2bc0f1f6e2910d277453489fd6d1,FALSE,0.8,requested_schema_conformant,exact model and exact evaluated input hash
77,NL,Gemini 2.5 Flash-Lite,686282fe928d43c4a50e25b6139c4913c056428bcc4fbd42716185d23fa4fbf6,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_caroline_martha_bright_1864_caroline_martha_bright_1864-caroline_martha_bright_1864-isSisterOf-ada_rachel_heath_1868-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
