input_hash,representation,task_id,dataset,hop,task_group,gold_answer,gold_semantics_compatible,classification,duplicate_group_size
1526f1532c447a9492403475c8dbe38bd254b003b4bc90553aa451277c548430,NL,4162,Pizza100,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
1526f1532c447a9492403475c8dbe38bd254b003b4bc90553aa451277c548430,NL,4166,Pizza100,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
1526f1532c447a9492403475c8dbe38bd254b003b4bc90553aa451277c548430,NL,4169,Pizza100,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
1526f1532c447a9492403475c8dbe38bd254b003b4bc90553aa451277c548430,NL,5274,Pizza250,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
153117442841edb4e2d039a70e14765deb1ae38d10ce30993e1757d304a8c4ab,NL,3699,FamilyOWL,2hop,OEQA,john_archer_1804,false,incompatible_gold_semantics_failure,2
153117442841edb4e2d039a70e14765deb1ae38d10ce30993e1757d304a8c4ab,NL,3700,FamilyOWL,2hop,OEQA,john_archer_1835,false,incompatible_gold_semantics_failure,2
154ebceff7436678dab590584c3664aa4a50596fda92fb3135144175598d8ae7,NL,4520,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,2
154ebceff7436678dab590584c3664aa4a50596fda92fb3135144175598d8ae7,NL,5679,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,2
15d7a80ad675668bb4d0bddba81b032bb51b4f9a4468bed27b3e58163498a272,NL,3791,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,8
15d7a80ad675668bb4d0bddba81b032bb51b4f9a4468bed27b3e58163498a272,NL,3795,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,8
15d7a80ad675668bb4d0bddba81b032bb51b4f9a4468bed27b3e58163498a272,NL,3797,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,8
15d7a80ad675668bb4d0bddba81b032bb51b4f9a4468bed27b3e58163498a272,NL,3801,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,8
15d7a80ad675668bb4d0bddba81b032bb51b4f9a4468bed27b3e58163498a272,NL,3817,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,8
15d7a80ad675668bb4d0bddba81b032bb51b4f9a4468bed27b3e58163498a272,NL,4797,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,8
15d7a80ad675668bb4d0bddba81b032bb51b4f9a4468bed27b3e58163498a272,NL,4801,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,8
15d7a80ad675668bb4d0bddba81b032bb51b4f9a4468bed27b3e58163498a272,NL,4813,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,8
1656c1cddb9413dbb1b57229643952bf607fe3856d9569ea172e29d840a09872,NL,4031,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
1656c1cddb9413dbb1b57229643952bf607fe3856d9569ea172e29d840a09872,NL,5069,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
1656c1cddb9413dbb1b57229643952bf607fe3856d9569ea172e29d840a09872,NL,5075,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
1656c1cddb9413dbb1b57229643952bf607fe3856d9569ea172e29d840a09872,NL,5077,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
1656c1cddb9413dbb1b57229643952bf607fe3856d9569ea172e29d840a09872,NL,5085,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
16fd85036e96746bcd3383b64161e1668cf1e5f08601329ed300e8bb86314494,NL,4234,Pizza100,1hop,OEQA,GreenPepperTopping_dynamic_1; HotSpicedBeefTopping_dynamic_1; MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
16fd85036e96746bcd3383b64161e1668cf1e5f08601329ed300e8bb86314494,NL,4235,Pizza100,1hop,OEQA,GreenPepperTopping_dynamic_1; HotSpicedBeefTopping_dynamic_1; MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
16fd85036e96746bcd3383b64161e1668cf1e5f08601329ed300e8bb86314494,NL,4237,Pizza100,1hop,OEQA,GreenPepperTopping_dynamic_1; HotSpicedBeefTopping_dynamic_1; MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
16fd85036e96746bcd3383b64161e1668cf1e5f08601329ed300e8bb86314494,NL,5341,Pizza250,1hop,OEQA,GreenPepperTopping_dynamic_1; HotSpicedBeefTopping_dynamic_1; MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
170e732bd13b136f807e40e547c64e4acadc7c470d32b6dbb4d1e24440c9f663,NL,4193,Pizza100,1hop,OEQA,CajunSpiceTopping_dynamic_1; ChickenTopping_dynamic_1; GarlicTopping_dynamic_1; MozzarellaTopping_dynamic_1; RedOnionTopping_dynamic_1; SweetPepperTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,2
170e732bd13b136f807e40e547c64e4acadc7c470d32b6dbb4d1e24440c9f663,NL,4195,Pizza100,1hop,OEQA,CajunSpiceTopping_dynamic_1; ChickenTopping_dynamic_1; GarlicTopping_dynamic_1; MozzarellaTopping_dynamic_1; RedOnionTopping_dynamic_1; SweetPepperTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,2
18c0faf5f2d51f4271f62e7548092b49f2d419c0ce73d0cb7c51fb9af0aa5ce7,NL,4214,Pizza100,1hop,OEQA,FourCheesesTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
18c0faf5f2d51f4271f62e7548092b49f2d419c0ce73d0cb7c51fb9af0aa5ce7,NL,4216,Pizza100,1hop,OEQA,FourCheesesTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
18c0faf5f2d51f4271f62e7548092b49f2d419c0ce73d0cb7c51fb9af0aa5ce7,NL,4218,Pizza100,1hop,OEQA,FourCheesesTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
18c0faf5f2d51f4271f62e7548092b49f2d419c0ce73d0cb7c51fb9af0aa5ce7,NL,5321,Pizza250,1hop,OEQA,FourCheesesTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
19d7522466782d16d31e8248203ec760311975e728614a97795261aab1295000,NL,6420,OWL2Bench,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,2
19d7522466782d16d31e8248203ec760311975e728614a97795261aab1295000,NL,6434,OWL2Bench,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,2
19e1168e600334bbebd6b25a67f5c491b5ee1bc4b77e677093d054ebc44c45f2,NL,4506,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
19e1168e600334bbebd6b25a67f5c491b5ee1bc4b77e677093d054ebc44c45f2,NL,5663,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
19e1168e600334bbebd6b25a67f5c491b5ee1bc4b77e677093d054ebc44c45f2,NL,5669,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
1a9a730b52fbe10a15c8bffe9352112d14bc94bfbe30385328b4998e6e7d1ffc,NL,4107,Pizza100,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
1a9a730b52fbe10a15c8bffe9352112d14bc94bfbe30385328b4998e6e7d1ffc,NL,5180,Pizza250,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
1a9a730b52fbe10a15c8bffe9352112d14bc94bfbe30385328b4998e6e7d1ffc,NL,5182,Pizza250,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
1a9a730b52fbe10a15c8bffe9352112d14bc94bfbe30385328b4998e6e7d1ffc,NL,5186,Pizza250,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
1aa6c1535e9359a8d4c9d42bafc13d79d6d943f84dd769801c95613dc9077be6,NL,4438,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
1aa6c1535e9359a8d4c9d42bafc13d79d6d943f84dd769801c95613dc9077be6,NL,5561,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
1aa6c1535e9359a8d4c9d42bafc13d79d6d943f84dd769801c95613dc9077be6,NL,5567,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
1ab84251425238ee70934085b57297c64e98929e36e2176b582b292998d0e975,NL,4161,Pizza100,1hop,OEQA,MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,7
1ab84251425238ee70934085b57297c64e98929e36e2176b582b292998d0e975,NL,4167,Pizza100,1hop,OEQA,MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,7
1ab84251425238ee70934085b57297c64e98929e36e2176b582b292998d0e975,NL,4168,Pizza100,1hop,OEQA,MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,7
1ab84251425238ee70934085b57297c64e98929e36e2176b582b292998d0e975,NL,4170,Pizza100,1hop,OEQA,MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,7
1ab84251425238ee70934085b57297c64e98929e36e2176b582b292998d0e975,NL,4173,Pizza100,1hop,OEQA,MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,7
1ab84251425238ee70934085b57297c64e98929e36e2176b582b292998d0e975,NL,5272,Pizza250,1hop,OEQA,MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,7
1ab84251425238ee70934085b57297c64e98929e36e2176b582b292998d0e975,NL,5275,Pizza250,1hop,OEQA,MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,7
1acefc0a4e61f7b067d80356638409be80810c739a46c5418f2123c76ab7e456,NL,4373,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
1acefc0a4e61f7b067d80356638409be80810c739a46c5418f2123c76ab7e456,NL,4377,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
1acefc0a4e61f7b067d80356638409be80810c739a46c5418f2123c76ab7e456,NL,4379,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
1acefc0a4e61f7b067d80356638409be80810c739a46c5418f2123c76ab7e456,NL,5502,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
1acefc0a4e61f7b067d80356638409be80810c739a46c5418f2123c76ab7e456,NL,5510,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
1c2153d97276a1be44be745cbf79eedc9a8eef270e43aa41ca6c4a3b295d67f8,NL,4405,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,3
1c2153d97276a1be44be745cbf79eedc9a8eef270e43aa41ca6c4a3b295d67f8,NL,5532,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,3
1c2153d97276a1be44be745cbf79eedc9a8eef270e43aa41ca6c4a3b295d67f8,NL,5538,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,3
1c4a640d34ac31fd1a538bee0faceca6cdba3d649b04b79a55729189f3e44943,NL,6448,OWL2Bench,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,2
1c4a640d34ac31fd1a538bee0faceca6cdba3d649b04b79a55729189f3e44943,NL,7915,OWL2Bench,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,2
1dc352c0c6ff8c1d6768654350620406e7e09fe4ea14236e2312a545bcdc2ea3,NL,4454,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
1dc352c0c6ff8c1d6768654350620406e7e09fe4ea14236e2312a545bcdc2ea3,NL,5573,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
1dc352c0c6ff8c1d6768654350620406e7e09fe4ea14236e2312a545bcdc2ea3,NL,5585,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
1dc352c0c6ff8c1d6768654350620406e7e09fe4ea14236e2312a545bcdc2ea3,NL,5587,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
1dcca2eeab101a559a314f4ef846fced00a01320339a6e456bf3456fc2bc0658,NL,3951,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
1dcca2eeab101a559a314f4ef846fced00a01320339a6e456bf3456fc2bc0658,NL,3953,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
1dcca2eeab101a559a314f4ef846fced00a01320339a6e456bf3456fc2bc0658,NL,3955,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
1dcca2eeab101a559a314f4ef846fced00a01320339a6e456bf3456fc2bc0658,NL,4959,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
1dcca2eeab101a559a314f4ef846fced00a01320339a6e456bf3456fc2bc0658,NL,4969,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
1e48ec8a01b4fe1022a5a7ea351f938ad12888075ef2c51a2709c3629de3d9a2,NL,4280,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,2
1e48ec8a01b4fe1022a5a7ea351f938ad12888075ef2c51a2709c3629de3d9a2,NL,5383,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,2
1fe4c49ebbdc3af806ca8d40668698b042351c75b8831dceb1d88269fe4ca8b5,NL,4096,Pizza100,1hop,OEQA,PolloAdAstra_23; PolloAdAstra_30; PolloAdAstra_38; PolloAdAstra_39; PolloAdAstra_62; PolloAdAstra_70; PolloAdAstra_80; PolloAdAstra_81; PolloAdAstra_9,false,incompatible_gold_semantics_failure,2
1fe4c49ebbdc3af806ca8d40668698b042351c75b8831dceb1d88269fe4ca8b5,NL,5168,Pizza250,1hop,OEQA,PolloAdAstra_11; PolloAdAstra_115; PolloAdAstra_178; PolloAdAstra_18; PolloAdAstra_205; PolloAdAstra_22; PolloAdAstra_33; PolloAdAstra_70; PolloAdAstra_74; PolloAdAstra_91; PolloAdAstra_95,false,incompatible_gold_semantics_failure,2
2062558a4e4db75c15b4579239bcbfe55c8f853a1360663b2160d3830ba1f741,NL,3782,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,4
2062558a4e4db75c15b4579239bcbfe55c8f853a1360663b2160d3830ba1f741,NL,4776,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,4
2062558a4e4db75c15b4579239bcbfe55c8f853a1360663b2160d3830ba1f741,NL,4784,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,4
2062558a4e4db75c15b4579239bcbfe55c8f853a1360663b2160d3830ba1f741,NL,4794,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,4
2184c3ac217b0958fb5b637d9c1fa2867da707874dd00071ae419fdf2132caca,NL,4094,Pizza100,1hop,OEQA,DomainConcept; Food; PizzaTopping; VegetableTopping,true,natural_language_duplicate_candidate_requires_review,2
2184c3ac217b0958fb5b637d9c1fa2867da707874dd00071ae419fdf2132caca,NL,5166,Pizza250,1hop,OEQA,DomainConcept; Food; PizzaTopping; VegetableTopping,true,natural_language_duplicate_candidate_requires_review,2
21d6ad82e94324cd3c24654141cd4c8cb98490083afb5c033b9254a393298a93,NL,4040,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
21d6ad82e94324cd3c24654141cd4c8cb98490083afb5c033b9254a393298a93,NL,4046,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
21d6ad82e94324cd3c24654141cd4c8cb98490083afb5c033b9254a393298a93,NL,5100,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
21d6ad82e94324cd3c24654141cd4c8cb98490083afb5c033b9254a393298a93,NL,5102,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
21d6ad82e94324cd3c24654141cd4c8cb98490083afb5c033b9254a393298a93,NL,5104,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
21d6ad82e94324cd3c24654141cd4c8cb98490083afb5c033b9254a393298a93,NL,5110,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
220eb4e9d03fee76bbd9b317d39d11f91137d7138b7a80d392604ed2894d1f45,NL,4406,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
220eb4e9d03fee76bbd9b317d39d11f91137d7138b7a80d392604ed2894d1f45,NL,4416,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
220eb4e9d03fee76bbd9b317d39d11f91137d7138b7a80d392604ed2894d1f45,NL,5543,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
2216093b5231fefbec0f227837006b2086071ce85cfa5e459c00a54b779c97ec,NL,3888,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
2216093b5231fefbec0f227837006b2086071ce85cfa5e459c00a54b779c97ec,NL,3894,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
2216093b5231fefbec0f227837006b2086071ce85cfa5e459c00a54b779c97ec,NL,4908,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
2216093b5231fefbec0f227837006b2086071ce85cfa5e459c00a54b779c97ec,NL,4912,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
2216093b5231fefbec0f227837006b2086071ce85cfa5e459c00a54b779c97ec,NL,4914,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
2216093b5231fefbec0f227837006b2086071ce85cfa5e459c00a54b779c97ec,NL,4916,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
2390179ec62e77018248889c7cc85a7cfae63272787a3c696861f5981266231d,NL,1157,FamilyOWL,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,2
2390179ec62e77018248889c7cc85a7cfae63272787a3c696861f5981266231d,NL,1159,FamilyOWL,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,2
23cb9b1e8ffa38983b55e32df9373b5f18a1de0f34083f603e587931d583bff3,NL,4122,Pizza100,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,5
23cb9b1e8ffa38983b55e32df9373b5f18a1de0f34083f603e587931d583bff3,NL,4124,Pizza100,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,5
23cb9b1e8ffa38983b55e32df9373b5f18a1de0f34083f603e587931d583bff3,NL,5204,Pizza250,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,5
23cb9b1e8ffa38983b55e32df9373b5f18a1de0f34083f603e587931d583bff3,NL,5206,Pizza250,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,5
23cb9b1e8ffa38983b55e32df9373b5f18a1de0f34083f603e587931d583bff3,NL,5209,Pizza250,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,5
24804edce5bd07be4d5091c5dc3f0e79c367b60a36d1f6dd1d05fee5d6f7e6ee,NL,4573,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,4
24804edce5bd07be4d5091c5dc3f0e79c367b60a36d1f6dd1d05fee5d6f7e6ee,NL,4575,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,4
24804edce5bd07be4d5091c5dc3f0e79c367b60a36d1f6dd1d05fee5d6f7e6ee,NL,4577,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,4
24804edce5bd07be4d5091c5dc3f0e79c367b60a36d1f6dd1d05fee5d6f7e6ee,NL,5764,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,4
2494a66f55504913117cd686b5a7aaddefe5d8c11f3191e12810126bb534ad09,NL,4680,Pizza100,2hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,7
2494a66f55504913117cd686b5a7aaddefe5d8c11f3191e12810126bb534ad09,NL,4682,Pizza100,2hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,7
2494a66f55504913117cd686b5a7aaddefe5d8c11f3191e12810126bb534ad09,NL,4684,Pizza100,2hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,7
2494a66f55504913117cd686b5a7aaddefe5d8c11f3191e12810126bb534ad09,NL,5893,Pizza250,2hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,7
2494a66f55504913117cd686b5a7aaddefe5d8c11f3191e12810126bb534ad09,NL,5894,Pizza250,2hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,7
2494a66f55504913117cd686b5a7aaddefe5d8c11f3191e12810126bb534ad09,NL,5897,Pizza250,2hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,7
2494a66f55504913117cd686b5a7aaddefe5d8c11f3191e12810126bb534ad09,NL,5900,Pizza250,2hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,7
25fe5c8a6dd49552d35c3df91ab514156db73c4d06bba21fd123894bc30b34f6,NL,4271,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,2
25fe5c8a6dd49552d35c3df91ab514156db73c4d06bba21fd123894bc30b34f6,NL,5378,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,2
26cb91063e30511283f150eb2bd80be6245cf1da776f8fe53c99d20ce8aa8e91,NL,3886,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,2
26cb91063e30511283f150eb2bd80be6245cf1da776f8fe53c99d20ce8aa8e91,NL,3892,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,2
2719d2c7274ed54b0ad427db4b4229aabdebd5ddfe4e8641062a82ff8f04f621,NL,3929,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
2719d2c7274ed54b0ad427db4b4229aabdebd5ddfe4e8641062a82ff8f04f621,NL,3937,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
