task_id,representation,input_hash,gold_semantics
62,NL,5fa2d121dae3689d7f7bdf053aeb8dba204b0feab4c2b7eb5ac2530207423897,"{""answer"":""TRUE"",""task_group"":""BQA""}"
62,FS,06e7c078473be1ec31dc6eb72231b62f9e986297c5c5eb6633fdc7083bf10e1c,"{""answer"":""TRUE"",""task_group"":""BQA""}"
62,AR,fd6123b46eb48cc535a222115f9d8d209214b474d473e6baa5108846a638a263,"{""answer"":""TRUE"",""task_group"":""BQA""}"
63,NL,250c5869f40aa29260d02678e34e62330b66c22d8f15cf86a3d8af394ed066d0,"{""answer"":""FALSE"",""task_group"":""BQA""}"
63,FS,a8b843330650c97d96219377bd4435389c9e4173f4953dc048717cdc73b7e4ed,"{""answer"":""FALSE"",""task_group"":""BQA""}"
63,AR,ec9f1ff00efd71f0ff7d89486dee86014f7f39e9ce00b0c9f672f26b7fd687d1,"{""answer"":""FALSE"",""task_group"":""BQA""}"
64,NL,c2f8271ded97fda72718b68d655416f50d3bb97a1b7e85735d45180beda71aff,"{""answer"":""TRUE"",""task_group"":""BQA""}"
64,FS,382689bf89d6329f3520fbf47af7a1c64b7b1fc865d9802ea801521eb96e6042,"{""answer"":""TRUE"",""task_group"":""BQA""}"
64,AR,94ea33ddfca4d429749f3a209da6c736930a4e7fbd33f5ae528e29a9b5849cb1,"{""answer"":""TRUE"",""task_group"":""BQA""}"
65,NL,97b97c25df642d2e1fdc69fe74868f7d87ee52bafc9549f03d9df4ab8d0d0680,"{""answer"":""FALSE"",""task_group"":""BQA""}"
65,FS,e868f60b97e78430a6fc564aa3e60c9bba7faa88da9baf6a56002005116f95ff,"{""answer"":""FALSE"",""task_group"":""BQA""}"
65,AR,86fd17dda92c294ecee86eddfe64b24f383d85dcffb370fdf109fcb524c8d053,"{""answer"":""FALSE"",""task_group"":""BQA""}"
66,NL,140a352e30aa04d236a50bafa72f5bec73a510b38c6000fd16a56ef0618a2ca2,"{""answer"":""TRUE"",""task_group"":""BQA""}"
66,FS,09bb3d3be7b37bb5c16d239cb322a14443cd45ab0642188901a6a888570c3c0b,"{""answer"":""TRUE"",""task_group"":""BQA""}"
66,AR,17b48471081a8fb555970029a449e7bcf2cf8b5f090f1ee2323d4a765cb76fa0,"{""answer"":""TRUE"",""task_group"":""BQA""}"
67,NL,0470cc465de9842794a9829c586b2c18c360d96573ca8a120463d838ae2f300a,"{""answer"":""FALSE"",""task_group"":""BQA""}"
67,FS,4c4d195e706b60ce423670155857d89c8310a8828e16eee1bc1b9ac2179c610d,"{""answer"":""FALSE"",""task_group"":""BQA""}"
67,AR,26c9d18d622d96fef1051238d8382d8ec6159208b62ec1e7dd9847fc61844607,"{""answer"":""FALSE"",""task_group"":""BQA""}"
68,NL,dd800cf2c8bb4e7f33654be4d1c1b00b13400a6e7f2492c0bae3ec662f08bf64,"{""answer"":""TRUE"",""task_group"":""BQA""}"
68,FS,b23773f8840b4c9aab61f096ac7af7209417ef62a38578d1943a9b1341155d3b,"{""answer"":""TRUE"",""task_group"":""BQA""}"
68,AR,6bd995b0bd5b91a5c918876b2bca83c5adeaeb8a920e583eb829005be686d070,"{""answer"":""TRUE"",""task_group"":""BQA""}"
69,NL,1d7285bbb1f21cd50bb095426020472738d323d5f3aa2d15db41426d012ba762,"{""answer"":""FALSE"",""task_group"":""BQA""}"
69,FS,1dca74cf079e02bd331bd118a294631f3b3ce0a214ebf2d748a90060a8e30bbf,"{""answer"":""FALSE"",""task_group"":""BQA""}"
69,AR,cbda4a9ebe4bbbcfb5210efe6b3df584f40474a819ffd57ec307e9556c15d2e2,"{""answer"":""FALSE"",""task_group"":""BQA""}"
70,NL,16609a2a1ff63a593f9f9fb4dd6510d1ec4687bd0bd2c01febe144497769b395,"{""answer"":""TRUE"",""task_group"":""BQA""}"
70,FS,06b9a6b6de644761b5dd96b34a6305d2d97cb1a3b1963ff046c66a42043145c1,"{""answer"":""TRUE"",""task_group"":""BQA""}"
70,AR,12109f896070254684a37d9b54840fa990f36d3aaf3fb50704207c8ff41617f2,"{""answer"":""TRUE"",""task_group"":""BQA""}"
71,NL,f31a1c2acf9622757f5b52962fd929ae1667edc9f99b8db2ba288c20d5e1259d,"{""answer"":""FALSE"",""task_group"":""BQA""}"
71,FS,c8de41cd0eff21cc41df5144a6a7ceaab458d1e30413e426d32dfaa25954e28a,"{""answer"":""FALSE"",""task_group"":""BQA""}"
71,AR,e35e854f424b793ee1461e2e8b97e325258e4e7c31c44d42b722182f042fcde0,"{""answer"":""FALSE"",""task_group"":""BQA""}"
72,NL,f0ad26bdb78c5d1935ad0c4119a92bec89647565282337496c633ec61ddc4146,"{""answer"":""TRUE"",""task_group"":""BQA""}"
72,FS,05a88e18bddc95319f298027cfbe06b71e6040364e4d072fa87747ab060028e5,"{""answer"":""TRUE"",""task_group"":""BQA""}"
72,AR,c6aca1be9a25e17113f11a2dc7bf556678a34c7937e4bc97e48f72ca033976ae,"{""answer"":""TRUE"",""task_group"":""BQA""}"
73,NL,5e757feff984cadcc0dae940e1e27fa37bc4a3c5e19d87b35170279ceb0803ee,"{""answer"":""FALSE"",""task_group"":""BQA""}"
73,FS,7bbb3e80d4c41731058eb81a5533a872f2165956ce078a1a95206243a8e55e74,"{""answer"":""FALSE"",""task_group"":""BQA""}"
73,AR,3bf7069135ccf97037ccb9a0f4dcfb3d075302467d44254aba8d498e771c3181,"{""answer"":""FALSE"",""task_group"":""BQA""}"
74,NL,4edd91cc08f98aadf58b108bc43a05fe016fbe6bfa87bc13da973fcb941b30ee,"{""answer"":""TRUE"",""task_group"":""BQA""}"
74,FS,0dc518d1333925c6948f89710f0a10ba49d388aa154500ac2b01019b31f81f13,"{""answer"":""TRUE"",""task_group"":""BQA""}"
74,AR,05a0e95e88ffb3fc723f16bb96f73fc347461212e2cf40635c36524f59abbaac,"{""answer"":""TRUE"",""task_group"":""BQA""}"
75,NL,3bbc5913837d5d16397a68a2a76eedaf0c8473de27761c882e636d1980b0a37d,"{""answer"":""FALSE"",""task_group"":""BQA""}"
75,FS,81464429bddbc47e4540125a70eca629bcece33cfbbde30e800eac9d6c7ed7a1,"{""answer"":""FALSE"",""task_group"":""BQA""}"
75,AR,7d49485b74f688a3fc8b525044df5165ebf8c6fefcb7c9fc1ef7e1f8b0ea86f8,"{""answer"":""FALSE"",""task_group"":""BQA""}"
76,NL,c9af9494abdebd19702a3f66fd455ce3ca720ea9b033bd3c7a10aa9c66399409,"{""answer"":""TRUE"",""task_group"":""BQA""}"
76,FS,a7d8657bc5aaa66f5c2f11e8890e01e2ae2f7e5ebf8e4f53d1cd0603c5c7b808,"{""answer"":""TRUE"",""task_group"":""BQA""}"
76,AR,9e8f9b64ad922ddc729da17b04ba896e4e60d38a93d3e5cbd1ed5a9df3893904,"{""answer"":""TRUE"",""task_group"":""BQA""}"
77,NL,fe9448632086f2ddc4bf97b475b91c37515ebfb119f12edbe369129919e80bb7,"{""answer"":""FALSE"",""task_group"":""BQA""}"
77,FS,777b64f306333eb6a429a066f629a17b858849eeb41cc7c4773d14dec452d927,"{""answer"":""FALSE"",""task_group"":""BQA""}"
77,AR,c71e1a50d6b796ae89959882bccbf42b401ee53231c29578d28fff14e6418545,"{""answer"":""FALSE"",""task_group"":""BQA""}"
78,NL,198662200a96d3a251644a8f6f64e36996e29305dcf3536099f8177049ce7286,"{""answer"":""TRUE"",""task_group"":""BQA""}"
78,FS,2a8dfaee96d9cd68c3c07e5cff62af14c659e563443214576dcc0570e5f89292,"{""answer"":""TRUE"",""task_group"":""BQA""}"
78,AR,0b76c865c1e50b26e8223af84b9cb90ee9cb4d9749b71bd0c14e838cb4c99dca,"{""answer"":""TRUE"",""task_group"":""BQA""}"
79,NL,63727938c484ac61f2a41c6755ddba725bd612f0a3f3c310463497b8ef1119f5,"{""answer"":""FALSE"",""task_group"":""BQA""}"
79,FS,5e1be79aacf06045682d54c4ffe2e615f185698d57cbd7abbb54d3aab574c6ba,"{""answer"":""FALSE"",""task_group"":""BQA""}"
79,AR,8a0e865875560e94c111d5fd804157f526a5327edcd5ed21d457f803aad99184,"{""answer"":""FALSE"",""task_group"":""BQA""}"
80,NL,84429cc2c933dd83beb0d35c74d8f8492515b44dc7892aa80bfc8e8205c9ec57,"{""answer"":""TRUE"",""task_group"":""BQA""}"
80,FS,3458e3026767563a05e6405443a36f8ba9426aec0f607a7787a4aa6939a0efb0,"{""answer"":""TRUE"",""task_group"":""BQA""}"
80,AR,9cd944533dd622ea64c78032677f1963b138a648b07bd1ddbd468e6ef2468c9d,"{""answer"":""TRUE"",""task_group"":""BQA""}"
81,NL,8dd10ebf226b8a8af7acbf464608342a5bb68ccffbddcf008f308edbc52eb6f6,"{""answer"":""FALSE"",""task_group"":""BQA""}"
81,FS,82b1916d2ccf75935550825e61de2826089bf1a7d9c96d0804cf4d1a52614474,"{""answer"":""FALSE"",""task_group"":""BQA""}"
81,AR,88784e7087fcfda1d7e230f81aaa73af537d63fc5667d2a35be7f12179f54978,"{""answer"":""FALSE"",""task_group"":""BQA""}"
82,NL,e4fa5b39dd726c2f702a7a1cf9bf1ed90b8e716254dcbf84bf2f3209f2f02fef,"{""answer"":""TRUE"",""task_group"":""BQA""}"
82,FS,d4e41a0d16597f71b677c655e9d7adbcb9316426e0cd3f98c6ef9fe9dd1afc5e,"{""answer"":""TRUE"",""task_group"":""BQA""}"
82,AR,439994e8be81ade487affd0d3464ed7562fd65c7071fa7329b998ca752c66bff,"{""answer"":""TRUE"",""task_group"":""BQA""}"
83,NL,556f376f8f27711ee971bf9377179e049f6bcfe9541584a727130d5d995e1560,"{""answer"":""FALSE"",""task_group"":""BQA""}"
83,FS,9c607696957b3880fcdff281c3685ca390bdc64fda8cd7aee7df8dd7f02c292e,"{""answer"":""FALSE"",""task_group"":""BQA""}"
83,AR,063686f09300eca5f498ee16bb339f6df1e27259d7758edbf7a2533267f932c2,"{""answer"":""FALSE"",""task_group"":""BQA""}"
84,NL,fdf0be22a475b19ecd22d8ab16772c6e092078cd3b1594676b915a4e87a69e9e,"{""answer"":""TRUE"",""task_group"":""BQA""}"
84,FS,9bcee6edf861df2dcc333dff1c4a334ec3df0fd753f248fcd92dfcc7fabd8e54,"{""answer"":""TRUE"",""task_group"":""BQA""}"
84,AR,8b4e3bbed724378069e3a9ca04b2da46ec20aeb6d8e6ba1010d00fd2f071a469,"{""answer"":""TRUE"",""task_group"":""BQA""}"
85,NL,08f242472b14c934f3bcd3d9e4a2b3e786544ac3822a8c01cc695ed3e22af484,"{""answer"":""FALSE"",""task_group"":""BQA""}"
85,FS,2c089bfb632f855321a687210fb480d7b5c1ae772dcccb41b5640d6fd25de020,"{""answer"":""FALSE"",""task_group"":""BQA""}"
85,AR,9129b5e8950ba2d7a84e5588faa841f7bb406aadc96ab4d871909995ac67e71c,"{""answer"":""FALSE"",""task_group"":""BQA""}"
86,NL,0429ff251faf4279df1c26aef2090a46e01319e78f4bfd4b2d9807acf52a9fa9,"{""answer"":""TRUE"",""task_group"":""BQA""}"
86,FS,4b7682696cbabf92506fa4a63bf7d27c145a16c0bc713d8a6cf483bd833cef38,"{""answer"":""TRUE"",""task_group"":""BQA""}"
86,AR,5c1909a0c313fa56e48276194b1e6aed43a57e416158f8072e130819679e4cc9,"{""answer"":""TRUE"",""task_group"":""BQA""}"
87,NL,20648bc8fc58afd07ba0da4270e385f6e270d7fb7d2f97bbb98a0905984541ba,"{""answer"":""FALSE"",""task_group"":""BQA""}"
87,FS,1b44b71e3a5bc1fc2203607cc364f33c75f242e0e4ba00d38dedd07eeb545597,"{""answer"":""FALSE"",""task_group"":""BQA""}"
87,AR,34057693c68be653227e22f7f624b9be4d5029897a1edecdb80428b10064da71,"{""answer"":""FALSE"",""task_group"":""BQA""}"
88,NL,0c489dd344c09079a40dc3607e232581b3be37b3925adb758ec3a16406d0cc85,"{""answer"":""TRUE"",""task_group"":""BQA""}"
88,FS,665d9e04b0a7ac5d2ea39f682fda9fe8ab76b0d4cc1206271a758c28a6e0033b,"{""answer"":""TRUE"",""task_group"":""BQA""}"
88,AR,02b6f15b63ac0813fa6142351dcfe5a930caa184fd978333cf35a09758ca8d89,"{""answer"":""TRUE"",""task_group"":""BQA""}"
89,NL,6943f6e49a9ab7173a547702155511ccd7ff918aa716c2c57a0c51f0a0d8d783,"{""answer"":""FALSE"",""task_group"":""BQA""}"
89,FS,61c843de18fa7dedd2bb81b956f27c9cab73e5650776c378c097e6062083978d,"{""answer"":""FALSE"",""task_group"":""BQA""}"
89,AR,a6e1e2130747af3ebd48ce7684cc731241b3c70e6ec372d238f71140f437b078,"{""answer"":""FALSE"",""task_group"":""BQA""}"
90,NL,62d22e4e30df36575b7a4be7632d90a81d8df935ae33485eb2247fbe7dafa355,"{""answer"":""TRUE"",""task_group"":""BQA""}"
90,FS,216ec8fe609659a153f7e52ae256478da469eb5b451ef522a5170c9587ef7dad,"{""answer"":""TRUE"",""task_group"":""BQA""}"
90,AR,d78394c8801fcb255d550891a1491dff647d67b5754507951a19183fa1792f73,"{""answer"":""TRUE"",""task_group"":""BQA""}"
91,NL,e2e68b2e057352db2135088d17c61bbabd6bfc16df9ac81d8af1231b4cc32179,"{""answer"":""FALSE"",""task_group"":""BQA""}"
91,FS,e1ea0a2aba3d90538c78179a46e5a9740fb26478009b01a6c90d8dfc233a4fd2,"{""answer"":""FALSE"",""task_group"":""BQA""}"
91,AR,87623f942ab86afca54d6de3049106f99b8919585484dc0d37c49e237f14faab,"{""answer"":""FALSE"",""task_group"":""BQA""}"
92,NL,1d578c0807738ac1d46869d9580f7be71e4042cc4f9ce85edd46a1f1a87a68a4,"{""answer"":""TRUE"",""task_group"":""BQA""}"
92,FS,a391466ba7837b42630c0dc399fd83b5ae56c591a4f35377979fddf3e4de01a1,"{""answer"":""TRUE"",""task_group"":""BQA""}"
92,AR,e3f104b8b6f3ab027833f40800e0a67a13ceed8aa349652ac5e4ea078a3c4117,"{""answer"":""TRUE"",""task_group"":""BQA""}"
93,NL,849ce0844c64ced8f2ba6a71ffab2f1f416722b4a8138644e6a85fde0ee9c43a,"{""answer"":""FALSE"",""task_group"":""BQA""}"
93,FS,a2eb11a1210160e7354c46c050770e93e7a59658536385a1c53e005f5a4ea435,"{""answer"":""FALSE"",""task_group"":""BQA""}"
93,AR,bcbc231b728b8061a320ba92b5485089be93be37ab65f4163fac60d9ad9edb88,"{""answer"":""FALSE"",""task_group"":""BQA""}"
94,NL,3ba0e7ea38cbcdc18bc30b8450aec539836ea5351ee336f767813490be86e17d,"{""answer"":""TRUE"",""task_group"":""BQA""}"
94,FS,be799e3f253ecfb58482479aa258b9b9364dc6f8e07ad85ac0913c2ec51ff86c,"{""answer"":""TRUE"",""task_group"":""BQA""}"
94,AR,34003da37dd25221a19af3f7c8754b679bee79d585aabbd4898c78b261a9f82f,"{""answer"":""TRUE"",""task_group"":""BQA""}"
95,NL,7464305b54103fe016c9caeca23fe4d637ea7e15ea449224dc90966eb0c82bff,"{""answer"":""FALSE"",""task_group"":""BQA""}"
95,FS,a15353336ba5b5b96e44cb780e03bf18c081b561e04b644f85bcc40798a27193,"{""answer"":""FALSE"",""task_group"":""BQA""}"
95,AR,387dc12fb981114190bcd7a490734d32f2711bf6f414bbdf675dcb5978f2ef2f,"{""answer"":""FALSE"",""task_group"":""BQA""}"
96,NL,56ff650761ef31aa4603a935af6d199ae378a5338d5c5658c83b592864882645,"{""answer"":""TRUE"",""task_group"":""BQA""}"
96,FS,ecf0d26bb64a26c333191c5649bbdb1458c45ccdcf3f52241f4bd0a6f497764b,"{""answer"":""TRUE"",""task_group"":""BQA""}"
96,AR,1dd7f6480aa767f0b49fa4822ee935150347aa6156b9eb99e4e2efdbf3278120,"{""answer"":""TRUE"",""task_group"":""BQA""}"
97,NL,a045d286887ea853129b57842e12798ca14ea7185b3da0036673b94fa8ae66cc,"{""answer"":""FALSE"",""task_group"":""BQA""}"
97,FS,8d5fb895d808671ca73628806d7f48ab494f688623d43d2c111ddf40979212f0,"{""answer"":""FALSE"",""task_group"":""BQA""}"
97,AR,ab801c00a46a0975feb4dad761193d56b946f65bf29d51bd51603614022bd0d8,"{""answer"":""FALSE"",""task_group"":""BQA""}"
98,NL,4d639475829d574c7b799adc77917a672031d6837a443401a6dee4f7ad865f6e,"{""answer"":""TRUE"",""task_group"":""BQA""}"
98,FS,b449f042558cf8982c53ce45ce5904d3671d62dfbceeac18481f7b63fad1ef4b,"{""answer"":""TRUE"",""task_group"":""BQA""}"
98,AR,9c6e79feacdb67274ae569ff3431ba4fa84f6e6463d0e0f2cb7c55eea23bc45b,"{""answer"":""TRUE"",""task_group"":""BQA""}"
99,NL,8c96f60d123c9b9782b42c64c8231bcad2d11d2c3a1de4a859027a75467aa391,"{""answer"":""FALSE"",""task_group"":""BQA""}"
99,FS,a5c3372a97b0e21689c77305da6d174b06d0abb0de30fc2596e72ebdbf006f12,"{""answer"":""FALSE"",""task_group"":""BQA""}"
99,AR,1684c5cfdb5853be419fa56c2c963220eb28f19c44fa705da27bac164ece2b4d,"{""answer"":""FALSE"",""task_group"":""BQA""}"
100,NL,a38f9ffe954e37e5bed11b93f2ad6b6e29469264e5638189562a2d8a6b1967be,"{""answer"":""TRUE"",""task_group"":""BQA""}"
100,FS,0e663575c487d37296d4300140fcb30b62d079061240dc6b641931e0d7b381c2,"{""answer"":""TRUE"",""task_group"":""BQA""}"
100,AR,6b39c41a21d09a6337c82dd082ef46ba90442c84f63cd404069132a90958561d,"{""answer"":""TRUE"",""task_group"":""BQA""}"
101,NL,22cebd9e23374040b16c7204745071ee1a39ad1c9656099adf7e84d6a3c3f72b,"{""answer"":""FALSE"",""task_group"":""BQA""}"
101,FS,22c978e7311d2ee0cb9a54cc44abf291ce3b975cb2a07d37c965151f5576f787,"{""answer"":""FALSE"",""task_group"":""BQA""}"
101,AR,9e3e43f99d5704dabb4d2f6c373024630446aa2419859c5472e7633c1746137c,"{""answer"":""FALSE"",""task_group"":""BQA""}"
102,NL,b5a0a02b382d8fbea2266a270c1663a9479212cf8fbcd5082938ea459b781587,"{""answer"":""TRUE"",""task_group"":""BQA""}"
102,FS,b0c5173fcc352cc0dda1c368ffe423e3527ee41b9b216d88459c25a0b6c60fb2,"{""answer"":""TRUE"",""task_group"":""BQA""}"
102,AR,47d7c7cfc1637db14e1a5e5af4a39eca0cbc43c5daa71af546750b0ae7edda2e,"{""answer"":""TRUE"",""task_group"":""BQA""}"
103,NL,10a00f9af774f74f43d8a59e50db944533b53d62ede074065cfa84ddeba83cac,"{""answer"":""FALSE"",""task_group"":""BQA""}"
103,FS,3799cf06cd0ff626d95f4f6ca9960903ba2b027988b14a4b9968af257e661a70,"{""answer"":""FALSE"",""task_group"":""BQA""}"
103,AR,790567f4d54c597083ada79167d0bd9ef6e1fd37aaf7ea9b8169a2f107b3c0b2,"{""answer"":""FALSE"",""task_group"":""BQA""}"
104,NL,d054bf44408f7700b07feded30b677dea5db2921bbc0f09f4a47ad3041296e8b,"{""answer"":""TRUE"",""task_group"":""BQA""}"
104,FS,6ed23eb3804b6155a5c316fef805fc0151d44a7029146bd481d2eaa588e4c6f4,"{""answer"":""TRUE"",""task_group"":""BQA""}"
104,AR,ef6efa2e96fdff8aa6abb2193f52f90a68a37caba15829bfe0d394f73b4ca7c6,"{""answer"":""TRUE"",""task_group"":""BQA""}"
105,NL,0edcd084636330379e247df40139b298e75ed8527320c54b5b89b58d22c74b83,"{""answer"":""FALSE"",""task_group"":""BQA""}"
105,FS,cc3a0c25a90919d02a767e87f942aa8c9c7d4bfb2699d3132f2a09e83fa53815,"{""answer"":""FALSE"",""task_group"":""BQA""}"
105,AR,221a5bdf4afc00b3811e613590a724573aeb6c84c0c0dcd6af4ce7df032974f9,"{""answer"":""FALSE"",""task_group"":""BQA""}"
106,NL,8f9368ad93c383c975e84afd8bf95515a5850aed326425b119af8188bcfd3109,"{""answer"":""TRUE"",""task_group"":""BQA""}"
106,FS,377aed3949530499b7096cc53644224e1a118d6b71c79291b382a92d35e3d3fa,"{""answer"":""TRUE"",""task_group"":""BQA""}"
106,AR,151d7f73ffb2154ef589e1be3d2b53379c0da315f4cf0b964777ff02d1dd6fe5,"{""answer"":""TRUE"",""task_group"":""BQA""}"
107,NL,97e302f8b522626bff8ab7476a689fc5cfa1936c269bc9bb949d4e9c6d9dc968,"{""answer"":""FALSE"",""task_group"":""BQA""}"
107,FS,714f71d9444d626f1bc55126ccc0376fb6bde43b8b7db78ab45dc1027d77af49,"{""answer"":""FALSE"",""task_group"":""BQA""}"
107,AR,e787219a64213c74a6683a73884347f4805f899792c1d146a55aa4492a1a1573,"{""answer"":""FALSE"",""task_group"":""BQA""}"
108,NL,56876ea40dec3876bd9beed4fad5d4757184e91e4b62a472bf255827f5d4aedc,"{""answer"":""TRUE"",""task_group"":""BQA""}"
108,FS,5d636c96a8f7a8ecb9d824e5151bb9ffa6066424efe3701e85144f11541f0e91,"{""answer"":""TRUE"",""task_group"":""BQA""}"
108,AR,4bcbb71ebc28aa44c7197781df50b234013da5be1501b9db3b193a2fac44224c,"{""answer"":""TRUE"",""task_group"":""BQA""}"
109,NL,7301daa7558116e9f9c5104d8e2820ac46bff6a56d6650acf8bcffb1131c2050,"{""answer"":""FALSE"",""task_group"":""BQA""}"
109,FS,a72ba5a918347d247218758942cf8a18f11a6141598dad680a82bc701356da1f,"{""answer"":""FALSE"",""task_group"":""BQA""}"
109,AR,46b5c66b586ddf2225b444e6a59b86df7df36ffd236cf3c81a8924d1424daa5e,"{""answer"":""FALSE"",""task_group"":""BQA""}"
110,NL,1721131632f15e78a7de6aeda88dd836f15174fe3879503739f8d5f4bb072cd0,"{""answer"":""TRUE"",""task_group"":""BQA""}"
110,FS,75d6c0cd3bb7e77f0d979b49ca32f55954dcb1b4b7655e0c651c79db07f9d73b,"{""answer"":""TRUE"",""task_group"":""BQA""}"
110,AR,e62bc6b3069e0d3cf05b158da6f6b560cf58a14789f1d3f1e89acede18fa917d,"{""answer"":""TRUE"",""task_group"":""BQA""}"
111,NL,6be97cad31ad69e15c2dc3d5833c1b170249fc17df5e8776bd44e4b5ac947a26,"{""answer"":""FALSE"",""task_group"":""BQA""}"
111,FS,d94bcc1c13bbd1b424e02b7fbbef3b5442f03511a0c562f6ff5d7d3a22b471bc,"{""answer"":""FALSE"",""task_group"":""BQA""}"
111,AR,5440f24b87b4872fc5d540bed8a43a6f1d7fcbbb88c452aa6993d3d44c69c5ed,"{""answer"":""FALSE"",""task_group"":""BQA""}"
112,NL,bff76499fef2960f24552211498c876535f56be083d44d6d8491bf72978db847,"{""answer"":""TRUE"",""task_group"":""BQA""}"
112,FS,7b95dc640f64f226bd657b527f969bda6297ce92c4703305173c17a98deac04b,"{""answer"":""TRUE"",""task_group"":""BQA""}"
112,AR,9a9fe77f7cd0e995dcf614fc13c5e0df78843ce1463dadd3495449a8c3e9c77e,"{""answer"":""TRUE"",""task_group"":""BQA""}"
113,NL,ea7ea9dacb2b17376b38d3c15a6ef6fe00198760b98a5aa4570ec3d4d71333d2,"{""answer"":""FALSE"",""task_group"":""BQA""}"
113,FS,3714523f7fdd0a6ea071568eda880b258fd57a34275084294612201997e890cd,"{""answer"":""FALSE"",""task_group"":""BQA""}"
113,AR,c8cbab134b20c9d44cb6de33ba63d4ae9a1f7573c77c8dd641f75474c9829657,"{""answer"":""FALSE"",""task_group"":""BQA""}"
114,NL,8c80e9736a2c4dad0378559e75d822aaf0a4fee0f80adf4268595a4b08f680fd,"{""answer"":""TRUE"",""task_group"":""BQA""}"
114,FS,ef689c97202288f911dc61e6c0e98419055d6b9b6286bafae8116fc68aa63983,"{""answer"":""TRUE"",""task_group"":""BQA""}"
114,AR,f568ddd4450689a3d034bd1f68d45d0f5ad8b6ee258581d1fe0c8e8c8de6ded6,"{""answer"":""TRUE"",""task_group"":""BQA""}"
115,NL,2e5b4ec8d9f02007dfd9a50edf6ce13254e199157ded03dc19b4c21bf4ff11cc,"{""answer"":""FALSE"",""task_group"":""BQA""}"
115,FS,c4a41fc4c6f2f4cb75a049d1dbc25c85b230ce3fd72f85d4a58b7c42f2c42a26,"{""answer"":""FALSE"",""task_group"":""BQA""}"
115,AR,2b4c628ad8a818cb9fc8a1ffff298083346168397a4628771a072fe1372df6cc,"{""answer"":""FALSE"",""task_group"":""BQA""}"
116,NL,c68c97d850cff91bbf7a0cf1baf5f512e8bf4df692b89fad1159ab9e789205b5,"{""answer"":""TRUE"",""task_group"":""BQA""}"
116,FS,c74fea3c21d55f50a2a44c005446875b3ef4c08ad28552b2614aff54928cd29a,"{""answer"":""TRUE"",""task_group"":""BQA""}"
116,AR,d9ff07440424b05a4295d921b145f1f4cd6e0ec5a6b9309c85046220da507bce,"{""answer"":""TRUE"",""task_group"":""BQA""}"
117,NL,a511badd0345ab8be74d62231d5215fb2f0e824c35711bc444d0541897703fd4,"{""answer"":""FALSE"",""task_group"":""BQA""}"
117,FS,87bfd4d44e01b9ad0a41b9ba406432d42d850b8cf800da6dd9d0b73c776bf26f,"{""answer"":""FALSE"",""task_group"":""BQA""}"
117,AR,a7b1cda60b062a4c2d34918758c41abf9d08564f3fed7a37f774173391f7f5d1,"{""answer"":""FALSE"",""task_group"":""BQA""}"
118,NL,2d5dc81e2a98f2f0644c7c46f2457e3b4f60d6381ea53327d652652100bbcfb6,"{""answer"":""TRUE"",""task_group"":""BQA""}"
118,FS,1ccd81f144aa2113844525b85b2f7efff6f67ce3c7dc3670b150f272177dc951,"{""answer"":""TRUE"",""task_group"":""BQA""}"
118,AR,24a28dadb9517a05efe68dc7489b3886207685db7d80ecfc850253750590c7f0,"{""answer"":""TRUE"",""task_group"":""BQA""}"
119,NL,4f9557c63a33aee246cb6cd79849e0af393f277c4b07f1821a612863bda4fb4d,"{""answer"":""FALSE"",""task_group"":""BQA""}"
119,FS,93d4ca3b0a1109495029a4f17da0bbc625a5e1b424e6ee09bce708a7e837621b,"{""answer"":""FALSE"",""task_group"":""BQA""}"
119,AR,2ed30f3e4022bdc6aba2075cdf59fee61b49a391ce78cbcf96e6a72df9dfd02c,"{""answer"":""FALSE"",""task_group"":""BQA""}"
120,NL,28aa14b4fc910e326871fca842d2eee21727fbda6a21bf27a5a3d5c6990eb80f,"{""answer"":""TRUE"",""task_group"":""BQA""}"
120,FS,3f2dc47db467015707bc3c49bd1289187c00c8a84280cff3bdf7e059772b77f8,"{""answer"":""TRUE"",""task_group"":""BQA""}"
120,AR,4afb3ab427db0455b2268e59c923697205fce1e74533ec98628ef744d173f2c5,"{""answer"":""TRUE"",""task_group"":""BQA""}"
121,NL,4d15b3b29469db0d710cc60dc2103b9447f89c11ed2f3fe7284cd9df9433c2e6,"{""answer"":""FALSE"",""task_group"":""BQA""}"
121,FS,fc4282f06fa3091499adb3cd1db52d01084d367136615533dd23d38fa181c0d6,"{""answer"":""FALSE"",""task_group"":""BQA""}"
121,AR,ece578bbae5f5c69aabefa92d10886d60e29d941bf12aea9270d0a17380eb5d5,"{""answer"":""FALSE"",""task_group"":""BQA""}"
122,NL,b9810f25bc502ce1b3d2b46002fac9ea2b0e830fc4d25de4bcaa0f720ecd6699,"{""answer"":""TRUE"",""task_group"":""BQA""}"
122,FS,eac373f53d8073bbebcda94eb3f967819c939cda07370c54db1c8599420ebe33,"{""answer"":""TRUE"",""task_group"":""BQA""}"
122,AR,74ba753587992b74146a6e395acd17e2cc990e16fbbcb68cba549cbefb08d235,"{""answer"":""TRUE"",""task_group"":""BQA""}"
123,NL,9f11d7655ef4e128d7258395583dfde4cc2509acd888b3e7a09fb38584a3361b,"{""answer"":""FALSE"",""task_group"":""BQA""}"
