ontology_scope,scope_rationale,entity_uri,entity_roles,candidate_normalized_label,final_nl_label,collision_resolved
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#hasRelation,object_property,Has Relation,Has Relation,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#hasSex,object_property,Has Sex,Has Sex,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#hasSister,formal_query_entity;object_property,Has Sister,Has Sister,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#hasSon,formal_query_entity;object_property,Has Son,Has Son,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#hasSpouse,object_property,Has Spouse,Has Spouse,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#hasWife,object_property,Has Wife,Has Wife,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#helen_archer_1955,formal_query_entity;individual,Helen Archer,Helen Archer,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#henrietta_sarah_green_1873,formal_query_entity;individual,Henrietta Sarah Green,Henrietta Sarah Green,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#henry_edmond_peter_bright_1926,formal_query_entity;individual,Henry Edmond Peter Bright,Henry Edmond Peter Bright,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#henry_edmund_bright_1862,formal_query_entity;individual,Henry Edmund Bright,Henry Edmund Bright 1862,true
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#henry_edmund_bright_1887,formal_query_entity;individual,Henry Edmund Bright,Henry Edmund Bright 1887,true
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#henry_green_1836,formal_query_entity;individual,Henry Green,Henry Green,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#henry_jacobs_1849,formal_query_entity;individual,Henry Jacobs,Henry Jacobs,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#henry_tubb_1825,formal_query_entity;individual,Henry Tubb,Henry Tubb,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#henry_waterloo_lockey_1820,formal_query_entity;individual,Henry Waterloo Lockey,Henry Waterloo Lockey,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#henry_young_1831,formal_query_entity;individual,Henry Young,Henry Young,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#herbert_vincent_jessop_1871,formal_query_entity;individual,Herbert Vincent Jessop,Herbert Vincent Jessop,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#hilda_harvey_1890,formal_query_entity;individual,Hilda Harvey,Hilda Harvey,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#holly_bright_1983,formal_query_entity;individual,Holly Bright,Holly Bright,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#houghton_steward_1841,formal_query_entity;individual,Houghton Steward,Houghton Steward,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#humphrey_archer_1726,formal_query_entity;individual,Humphrey Archer,Humphrey Archer,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#ian_alexander_archer_1944,formal_query_entity;individual,Ian Alexander Archer,Ian Alexander Archer,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#ian_bright_1959,formal_query_entity;individual,Ian Bright,Ian Bright,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#iris_ellen_archer_1906,formal_query_entity;individual,Iris Ellen Archer,Iris Ellen Archer,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#iris_maud_gertrude_heath_1901,formal_query_entity;individual,Iris Maud Gertrude Heath,Iris Maud Gertrude Heath,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#isAncestorOf,object_property,Is Ancestor Of,Is Ancestor Of,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#isBloodrelationOf,object_property,Is Bloodrelation Of,Is Bloodrelation Of,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#isBrotherOf,formal_query_entity;object_property,Is Brother Of,Is Brother Of,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#isChildOf,formal_query_entity;object_property,Is Child Of,Is Child Of,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#isDaughterOf,formal_query_entity;object_property,Is Daughter Of,Is Daughter Of,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#isFatherOf,formal_query_entity;object_property,Is Father Of,Is Father Of,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#isFemalePartnerIn,formal_query_entity;object_property,Is Female Partner In,Is Female Partner In,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#isHusbandOf,object_property,Is Husband Of,Is Husband Of,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#isMalePartnerIn,formal_query_entity;object_property,Is Male Partner In,Is Male Partner In,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#isMotherOf,formal_query_entity;object_property,Is Mother Of,Is Mother Of,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#isParentOf,formal_query_entity;object_property,Is Parent Of,Is Parent Of,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#isPartnerIn,object_property,Is Partner In,Is Partner In,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#isSiblingOf,formal_query_entity;object_property,Is Sibling Of,Is Sibling Of,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#isSisterOf,formal_query_entity;object_property,Is Sister Of,Is Sister Of,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#isSonOf,formal_query_entity;object_property,Is Son Of,Is Son Of,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#isSpouseOf,object_property,Is Spouse Of,Is Spouse Of,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#isUncleOf,object_property,Is Uncle Of,Is Uncle Of,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#isWifeOf,object_property,Is Wife Of,Is Wife Of,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#ivy_grace_heath_1894,formal_query_entity;individual,Ivy Grace Heath,Ivy Grace Heath,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#jack_william_usher_1999,individual,Jack William Usher,Jack William Usher,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#james_alexander_archer_1882,formal_query_entity;individual,James Alexander Archer,James Alexander Archer,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#james_alexander_bright_1921,formal_query_entity;individual,James Alexander Bright,James Alexander Bright,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#james_archer_1757,formal_query_entity;individual,James Archer,James Archer 1757,true
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#james_archer_1840,formal_query_entity;individual,James Archer,James Archer 1840,true
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#james_archer_1887,formal_query_entity;individual,James Archer,James Archer 1887,true
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#james_bright_1761,formal_query_entity;individual,James Bright,James Bright 1761,true
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#james_bright_1787,formal_query_entity;individual,James Bright,James Bright 1787,true
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#james_bright_1809,formal_query_entity;individual,James Bright,James Bright 1809,true
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#james_bright_1839,formal_query_entity;individual,James Bright,James Bright 1839,true
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#james_bright_1964,formal_query_entity;individual,James Bright,James Bright 1964,true
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#james_dickens_1774,formal_query_entity;individual,James Dickens,James Dickens,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#james_frank_hayden_bright_1891,formal_query_entity;individual,James Frank Hayden Bright,James Frank Hayden Bright,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#james_hewett_1815,formal_query_entity;individual,James Hewett,James Hewett 1815,true
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#james_hewett_1850,formal_query_entity;individual,James Hewett,James Hewett 1850,true
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#james_hollinsworth_1804,formal_query_entity;individual,James Hollinsworth,James Hollinsworth,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#james_ingelby_1811,formal_query_entity;individual,James Ingelby,James Ingelby,false
Family,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#james_jacobs_1806,formal_query_entity;individual,James Jacobs,James Jacobs,false
