task_id,semantic_key,dataset,hop,task,representation,model,model_id,api_provider,credential_source,input_hash,configuration_hash,status,requested_provider,requested_provider_name,canary
20,sem-v1.1-ee60e56689b4fd0bc2ec890fe7afb5dd213a3018f7e90ba7975228d6e42edaa6,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,70f762599489c239360407d4923c4da595e2ae5c45199a24c487f9237d3c1d1d,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
21,sem-v1.1-f4c95ab252a2184df076bbbc3c14890718b20a6a271c4e25c07002a5aaa75e57,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,04dd27cc336ed92313aaaabf34862ce01ea24f165af30f7b05c4de2232cb888d,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
21,sem-v1.1-f4c95ab252a2184df076bbbc3c14890718b20a6a271c4e25c07002a5aaa75e57,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,da319fa4d4bd071f86ccc298ac2648e039664871a1e969d369242481d4391fbc,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
21,sem-v1.1-f4c95ab252a2184df076bbbc3c14890718b20a6a271c4e25c07002a5aaa75e57,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,eb1a7931f11b836f7c46fa1ba08fa4d2f4937730e49da8f85bb1cb4c123ff788,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
22,sem-v1.1-4b2b26dc57772fb1b0c7d4dcd759c985306769c927a843b6adc3becf375b4329,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,4609dc3a44e0491459e23adbace8249ae2ecac713cd1f63a6fca24d69826c223,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
22,sem-v1.1-4b2b26dc57772fb1b0c7d4dcd759c985306769c927a843b6adc3becf375b4329,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,7913415c794abf1fa56c99bfb313b031f79fe5798f87778a4a7735eb5f52b10b,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
22,sem-v1.1-4b2b26dc57772fb1b0c7d4dcd759c985306769c927a843b6adc3becf375b4329,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,142c4faff0af221a00a5594e641b4ef97b6e27f5f2dfee8ed28af42d7f2bd316,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
23,sem-v1.1-75cbea1da972818655c331ce424fc203354385fdffbb79e4279fe6c533abfa8b,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,5123360ce35fa8fe9aba122eb7514c3ad774550028d0865f3fdf7669ca439767,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
23,sem-v1.1-75cbea1da972818655c331ce424fc203354385fdffbb79e4279fe6c533abfa8b,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,861e87554577ee9ec6ebd38f53258d11959ff9c6f0de994ba043ca9e45eab018,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
23,sem-v1.1-75cbea1da972818655c331ce424fc203354385fdffbb79e4279fe6c533abfa8b,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,1b5bd6236d1bd4ffa5b030299dfb4b28160db89e58337a40118c4895a1486469,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
24,sem-v1.1-28dab55744e6cc16ae97f6c54674993c7cc71d37be2b7ff2f4e5100272811d24,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ba984b2ae2f100c119c1c64c0d3f6afc1b6dd3817b05b8d4691e49f7c3618838,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
24,sem-v1.1-28dab55744e6cc16ae97f6c54674993c7cc71d37be2b7ff2f4e5100272811d24,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,f2be771c54bdfe7490ec47fdac6d617c280e1ac89519ccbc627bda3f03a4b9f5,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
24,sem-v1.1-28dab55744e6cc16ae97f6c54674993c7cc71d37be2b7ff2f4e5100272811d24,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,5e02c0743d48f09feac00bf44113d5ff3a89f81e51bc5262eccaac84ba7183d9,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
25,sem-v1.1-48011527352c6b15cee88c69842dbf47ecfcf1d888e91f8ffecad3b8861236a9,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,08b771a223c2cd29d500d1c46670fe8c653373a2fd265c3bcb6765ba671b5c37,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
25,sem-v1.1-48011527352c6b15cee88c69842dbf47ecfcf1d888e91f8ffecad3b8861236a9,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,0c4fb181ec65b443617c51021e0b3abca574e6802f286575d79f4adc70f92eb2,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
25,sem-v1.1-48011527352c6b15cee88c69842dbf47ecfcf1d888e91f8ffecad3b8861236a9,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,93441e715fd7b19ab3cbdda7c55f64d7bc6de4ff2d8d696586f79beb5e53145e,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
26,sem-v1.1-088286ac15ed12377e3aea4851e5b4b17933870ff5d224241a340942fbb01b7d,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,c6eceaa1cad82b071ec358bdb0e919195aeafaaa61fa4cf674e8c202bd200524,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
26,sem-v1.1-088286ac15ed12377e3aea4851e5b4b17933870ff5d224241a340942fbb01b7d,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,37d992ee05ea32ac33fde5d92557e9c5faf619582f3ab1cdf0bf716b97c44df3,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
26,sem-v1.1-088286ac15ed12377e3aea4851e5b4b17933870ff5d224241a340942fbb01b7d,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,3457341b9276d71c0ae921608f57c63f003ec1b53ab32bd84f91e6133a7a1788,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
27,sem-v1.1-5e9c74ad9334be9480535ff8618850d742df0876d5364522fc8d43b047d50c5b,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,6929de97c31d50d41019f2b2c9a1b4ee5ab8581462e922d5041dc072899df9ba,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
27,sem-v1.1-5e9c74ad9334be9480535ff8618850d742df0876d5364522fc8d43b047d50c5b,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,20fea6ba9ae0e1f1c195fdab7ebaa3c31f2057e6cc27d11bdefe16939418789a,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
27,sem-v1.1-5e9c74ad9334be9480535ff8618850d742df0876d5364522fc8d43b047d50c5b,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,78e6e78689d1aec782fe18e4f2974db3e12363daf736314a32bf75c3b7600810,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
28,sem-v1.1-b9b4a419519094b795d1d5bf6b81f97430e5cab3311243f195ca243f27804059,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,c0bf1fbb2a8245e74aaf1af7fb56345e4302de68ee04fc57e6a7f3c92d7b541f,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
28,sem-v1.1-b9b4a419519094b795d1d5bf6b81f97430e5cab3311243f195ca243f27804059,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,00a65464535f2c52c6f6d26bc01bb5f27037b99322ef22df494e640e0a267cbb,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
28,sem-v1.1-b9b4a419519094b795d1d5bf6b81f97430e5cab3311243f195ca243f27804059,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,470d4b79f3b9c565c6c42d123ea3e366644e52ab59ae7ff6e711dbfbf5b1a077,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
29,sem-v1.1-e07141c696a91282ec67889019da87b2ff7d90a6591cf585aceefa73cf45cda2,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,d694abb8e7d7d7fe5e01a4be91aed7e0c57346d7dc9182f26ecba60fe32fc9dd,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
29,sem-v1.1-e07141c696a91282ec67889019da87b2ff7d90a6591cf585aceefa73cf45cda2,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ccf41d0f04aca961bb07a6d91303e288751527eb0fdfaa1b1f61b912e8dd3dd0,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
29,sem-v1.1-e07141c696a91282ec67889019da87b2ff7d90a6591cf585aceefa73cf45cda2,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,190924456f0b1bc5aba0e0153583ff031fb46c3014f2db7490d92bdaa6a71332,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
30,sem-v1.1-324b364a0fe202be1e07b3e596fedbd450f7520c4970eee9c870b1408857715a,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,a58bc8ba4aa53c6669b737bb59d87d225775e518b6a8ed5a8f1e971fd9501a56,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
30,sem-v1.1-324b364a0fe202be1e07b3e596fedbd450f7520c4970eee9c870b1408857715a,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,c6bd14d83b5bf57908f8c36c8abd885b788b3b604be148e0a0fd32921bb0177e,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
30,sem-v1.1-324b364a0fe202be1e07b3e596fedbd450f7520c4970eee9c870b1408857715a,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,28dd951ddd58a5f3e5ee0dbdcd8281fd2ec4aa8715ca642d40dc9326a9695926,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
31,sem-v1.1-d8d71060397c4280e13c510c78c9bcacabe4b0922e782703977114d05c4d8d3a,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,b92bd00bd9f96b95ecd1d5a41070c3e3cc41952a899962917d1cf4a3bd6e11da,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
31,sem-v1.1-d8d71060397c4280e13c510c78c9bcacabe4b0922e782703977114d05c4d8d3a,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,3eb40ce0eae469a206f829ce17afe8e8ac82149def92b6f83b730e1d2f2c9c8c,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
31,sem-v1.1-d8d71060397c4280e13c510c78c9bcacabe4b0922e782703977114d05c4d8d3a,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,a6b9d7ba49825662565e24e4357b037a084b581d693993be798c5795432ef576,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
32,sem-v1.1-f913bd7f3b49e1969e7add6542894f7f001e6e94d4386b410cbd4393c6d83602,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,19b912d7685860341721ae4eba161fba7d50642184d04dd74679cc8ba6e34d5c,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
32,sem-v1.1-f913bd7f3b49e1969e7add6542894f7f001e6e94d4386b410cbd4393c6d83602,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,895c0956b21a0254705acc4be410b7bc6b6197351b0677521970227f48e43e7a,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
32,sem-v1.1-f913bd7f3b49e1969e7add6542894f7f001e6e94d4386b410cbd4393c6d83602,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,90afce7dcc43e98f0c5449bf74a2e72969861846d1bfa9f3f88a150c10ebb9de,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
33,sem-v1.1-246ae984b791924c5b0a32ebbce03df7b9364a65919653b6f65336025a9666e0,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,c6744de65b385bc7622809c517e85fcf7b475089cc16e6e79e2f7be8cb7109d0,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
33,sem-v1.1-246ae984b791924c5b0a32ebbce03df7b9364a65919653b6f65336025a9666e0,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,0141ecadf9344aef32730fe4f36155962a4a80871da0e5d1d91d1f9d01265cf6,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
33,sem-v1.1-246ae984b791924c5b0a32ebbce03df7b9364a65919653b6f65336025a9666e0,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,2015a45eec42f6bb275a83305563ec2ea95ee4832ae580a147b62ad308c2ac8c,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
34,sem-v1.1-f1d88fe8813ee94753f1980914649e65775c63aa79d9f379e9cd84d2f0889d4b,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,52cf609d9c22376cfa80ede1c012f981c8a31b37220ff278f4eb4921b6e26972,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
34,sem-v1.1-f1d88fe8813ee94753f1980914649e65775c63aa79d9f379e9cd84d2f0889d4b,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,b704bea935d727652a8b3419e57f97e7aabc9e66573369984a0f0311395fabe6,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
34,sem-v1.1-f1d88fe8813ee94753f1980914649e65775c63aa79d9f379e9cd84d2f0889d4b,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,8eeae73c52d90813a6201098d6a364e8593010d091e9cc8c61f46dbb18beeb9c,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
35,sem-v1.1-6d93768b5e65c500b28aed7fa67843ca7e53fd026fa8e65ce50df989ebac6b90,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,f66b1cdaab52e1ebaebf4e6a5c6e37f0ec98c0115bb0aae00b2f49f749e70ef9,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
35,sem-v1.1-6d93768b5e65c500b28aed7fa67843ca7e53fd026fa8e65ce50df989ebac6b90,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,0d2b61616f34d21a75becf0340cc5fdf6a8c70803f59c8b924daacdb1176da8b,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
35,sem-v1.1-6d93768b5e65c500b28aed7fa67843ca7e53fd026fa8e65ce50df989ebac6b90,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,6fbba0f3bb95a9f4b16d660480fd12deff198eb8181309baaf7c12f0de1e162f,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
36,sem-v1.1-b20ebdd4e8281a49394e6940b7f92102e14c7617b00a1250dd6b64c4c5f5446b,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,6cfd1b6115a37ce717deb9449c653e14b99a02f3f6d7ca5ab37a9ec5e0681516,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
36,sem-v1.1-b20ebdd4e8281a49394e6940b7f92102e14c7617b00a1250dd6b64c4c5f5446b,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,3b2346ed92298adea35f080710edd6e8a5bbfa25119c5225b3fd9d9b45b41840,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
36,sem-v1.1-b20ebdd4e8281a49394e6940b7f92102e14c7617b00a1250dd6b64c4c5f5446b,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,bfc6f0a745957b4b374ed8645b611fa95f3d1b3124010a70d8ed8abb33f14ec3,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
37,sem-v1.1-a35de17f62da59a8a1bfc84a43887b86603a804b22fc1fd04b31fa29a40fa636,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,4f45b01b1e8b1e4f8f30efcc46585ade175b2cb6c8662e402f5a633ed78df3ba,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
37,sem-v1.1-a35de17f62da59a8a1bfc84a43887b86603a804b22fc1fd04b31fa29a40fa636,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,80abab0c68ef71f7ae3b82e0000a70dcc322fd9bef4e02b045c4ed43fc03d8fa,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
37,sem-v1.1-a35de17f62da59a8a1bfc84a43887b86603a804b22fc1fd04b31fa29a40fa636,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,a8188469db27e335c2c65b5d0f6c4bd3f3bb553e7b0b7dfd4bb2e4776cbd8a18,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
38,sem-v1.1-2f46f6244a1088beaa3fa627034dd9667bb538534ce38c375fcc6f78bf57ca1c,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,b9068934b89ff47660fd2a84ea3876bc2e53e2e56b827942051965bef6293ea7,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
38,sem-v1.1-2f46f6244a1088beaa3fa627034dd9667bb538534ce38c375fcc6f78bf57ca1c,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,f8f9c379816d66f1dbdeb32bd9a67963a3205d7608e967e65975cfe6f30f761b,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
38,sem-v1.1-2f46f6244a1088beaa3fa627034dd9667bb538534ce38c375fcc6f78bf57ca1c,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ff7314d9cef400562a32cf44393577dec1a69d5385eccbc6536d1451187f3311,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
39,sem-v1.1-d23fc5f8a9e80dd33b1e2c94a2425d91f2c3c16ee1b0f2ba0d7f0512cde67499,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ac3479e4fd095060d0cfe35dda4eef1049f0986b5c05f92b78712a2c2a70faad,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
39,sem-v1.1-d23fc5f8a9e80dd33b1e2c94a2425d91f2c3c16ee1b0f2ba0d7f0512cde67499,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,a6f1a911f13e350e5fb48cb1e88d4b17132c06999126bec5271ce4875baa1e92,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
39,sem-v1.1-d23fc5f8a9e80dd33b1e2c94a2425d91f2c3c16ee1b0f2ba0d7f0512cde67499,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,a1a4de1314b32dd3171243e0e47b058a5fd8642c04962affecf0802546c3d36f,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
40,sem-v1.1-3a8c47c0357cd8a75991c58f29a1cb7b7e3c01dc7b85bb3e9f62f70c1ce378ba,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,1b2dc65bf06dd3e742e3fec1f8ca774e46b4cadde8fdf76c63f690f24ca498ef,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
